frame_no,timestamp,size_px-darkorange,position_px_x-darkorange,position_px_y-darkorange,rx-darkorange,ry-darkorange,vx-darkorange,vy-darkorange,ax-darkorange,ay-darkorange,size_px-green,position_px_x-green,position_px_y-green,rx-green,ry-green,vx-green,vy-green,ax-green,ay-green,size_px-lightorange,position_px_x-lightorange,position_px_y-lightorange,rx-lightorange,ry-lightorange,vx-lightorange,vy-lightorange,ax-lightorange,ay-lightorange
0,140.6,,,,,,,,,,,,,,,,,,,43,226,643,,,,,,
1,140.6,,,,,,,,,,,,,,,,,,,62,1055,990,,,,,,
2,258.3,,,,,,,,,,,,,,,,,,,50,1049,980,,,,,,
3,280.7,16,976,961,60.60936285164116,59.6778664963393,,,,,16,41,975,2.5460900378250897,60.54726309462104,,,,,,,,,,,,,
4,297.7,16,976,961,60.60936285164116,59.6778664963393,,,,,16,41,975,2.5460900378250897,60.54726309462104,,,,,,,,,,,,,
5,309.8,16,976,961,60.60936285164116,59.6778664963393,,,,,16,41,975,2.5460900378250897,60.54726309462104,,,,,,,,,,,,,
6,331.7,16,976,961,60.60936285164116,59.6778664963393,0.0,0.0,0.0,0.0,16,40,975,2.4839902808049654,60.54726309462104,0.7791344585464159,0.0,78.30497070818261,0.0,,,,,,,,,
7,342.5,16,976,961,60.60936285164116,59.6778664963393,0.0,0.0,0.0,0.0,16,40,975,2.4839902808049654,60.54726309462104,-0.5690532245735067,0.0,36.47777080599404,0.0,,,,,,,,,
8,353.0,16,976,961,60.60936285164116,59.6778664963393,-0.6827744318129546,0.0,-31.609927398747907,0.0,16,41,975,2.5460900378250897,60.54726309462104,-0.6827744318129888,0.0,-31.60992739874949,0.0,,,,,,,,,
9,362.8,16,976,961,60.60936285164116,59.6778664963393,0.0,0.0,0.0,0.0,16,41,975,2.5460900378250897,60.54726309462104,1.1208986568650843,0.0,-56.32656567161233,0.0,,,,,,,,,
10,373.7,16,976,961,60.60936285164116,59.6778664963393,-0.15837721565466215,-0.15837721565466215,-10.152385618888603,-10.152385618888603,16,40,975,2.4839902808049654,60.54726309462104,0.0,0.0,0.0,0.0,,,,,,,,,
11,397.7,16,975,961,60.54726309462104,59.6778664963393,-0.9831100892919018,-0.16778868788145246,18.172090375081364,-7.507323842570582,16,40,975,2.4839902808049654,60.54726309462104,-0.81532140141049,0.0,25.679414217653232,0.0,,,,,,,,,
12,433.7,16,976,961,60.60936285164116,59.6778664963393,-0.24020954279359205,-0.24020954279359205,-6.776009669776928,-6.776009669776928,16,40,975,2.4839902808049654,60.54726309462104,-0.28162204815410613,0.0,16.763217152030087,0.0,,,,,,,,,
13,469.8,16,975,960,60.54726309462104,59.61576673931918,-0.3390788846020957,-0.3390788846020957,6.3916849123863475,6.3916849123863475,16,40,975,2.4839902808049654,60.54726309462104,0.27817413958398923,-0.2781741395840071,5.789264091238068,-5.78926409123844,,,,,,,,,
14,505.9,16,975,960,60.54726309462104,59.61576673931918,0.0,-0.28101152559413817,0.0,5.414480261929441,16,41,975,2.5460900378250897,60.54726309462104,0.28101152559415227,0.0,-5.414480261929712,0.0,,,,,,,,,
15,538.2,16,975,960,60.54726309462104,59.61576673931918,-0.30133266586905383,-0.30133266586905383,5.606189132447514,5.606189132447514,16,41,975,2.5460900378250897,60.54726309462104,0.3013326658690689,0.0,-5.606189132447795,0.0,,,,,,,,,
16,575.9,16,975,960,60.54726309462104,59.61576673931918,0.0,0.0,0.0,0.0,16,41,974,2.5460900378250897,60.48516333760091,0.29209461369345907,0.002214927529324907,-5.526861186252771,11.074637646626414,,,,,,,,,
