frame_no,timestamp,size_px-darkorange,position_px_x-darkorange,position_px_y-darkorange,rx-darkorange,ry-darkorange,vx-darkorange,vy-darkorange,ax-darkorange,ay-darkorange,size_px-green,position_px_x-green,position_px_y-green,rx-green,ry-green,vx-green,vy-green,ax-green,ay-green,size_px-lightorange,position_px_x-lightorange,position_px_y-lightorange,rx-lightorange,ry-lightorange,vx-lightorange,vy-lightorange,ax-lightorange,ay-lightorange
0,119.7,,,,,,,,,,,,,,,,,,,75,1030,1007,,,,,,
1,119.7,,,,,,,,,,,,,,,,,,,72,1034,1007,,,,,,
2,215.5,,,,,,,,,,,,,,,,,,,49,614,1027,,,,,,
3,236.6,16,960,958,59.61576673931918,59.49156722527893,,,,,16,513,963,31.857175351323683,59.80206601037955,,,,,,,,,,,,,
4,257.7,16,960,957,59.61576673931918,59.4294674682588,,,,,16,513,963,31.857175351323683,59.80206601037955,,,,,,,,,,,,,
5,273.0,16,960,958,59.61576673931918,59.49156722527893,,,,,17,513,963,31.857175351323683,59.80206601037955,,,,,,,,,,,,,
6,289.6,16,960,958,59.61576673931918,59.49156722527893,0.0,0.0,0.0,0.0,17,513,963,31.857175351323683,59.80206601037955,0.0,0.0,0.0,0.0,,,,,,,,,
7,299.3,16,960,958,59.61576673931918,59.49156722527893,0.0,0.921487707887491,0.0,-27.466101576378282,16,513,963,31.857175351323683,59.80206601037955,0.0,0.0,0.0,0.0,,,,,,,,,
8,307.4,16,960,958,59.61576673931918,59.49156722527893,0.0,-0.17537335792008169,0.0,-10.196125460469872,17,514,963,31.919275108343808,59.80206601037955,1.3234585667638945,0.0,-28.00970511669617,0.0,,,,,,,,,
9,330.1,16,960,958,59.61576673931918,59.49156722527893,0.0,0.0,0.0,0.0,16,513,963,31.857175351323683,59.80206601037955,0.0,0.0,0.0,0.0,,,,,,,,,
10,366.4,16,960,958,59.61576673931918,59.49156722527893,0.0,0.0,0.0,0.0,17,513,963,31.857175351323683,59.80206601037955,0.0,0.0,0.0,0.0,,,,,,,,,
11,401.9,16,960,957,59.61576673931918,59.4294674682588,0.0,-0.3447672626872014,0.0,6.611069274922365,17,514,963,31.919275108343808,59.80206601037955,-0.28302253783495723,0.0,-5.989894980634014,0.0,,,,,,,,,
12,434.1,16,960,958,59.61576673931918,59.49156722527893,0.0,0.0,0.0,0.0,17,513,963,31.857175351323683,59.80206601037955,0.2824690301523211,0.0,5.432096733698483,0.0,,,,,,,,,
13,470.0,16,960,958,59.61576673931918,59.49156722527893,0.0,0.0,0.0,0.0,17,513,963,31.857175351323683,59.80206601037955,0.0,0.0,0.0,0.0,,,,,,,,,
14,506.2,16,960,957,59.61576673931918,59.4294674682588,0.0,0.2836760330582584,0.0,5.439617124798818,16,513,963,31.857175351323683,59.80206601037955,-0.3024721789046215,0.0,5.616939255424726,0.0,,,,,,,,,
15,542.0,16,960,958,59.61576673931918,59.49156722527893,0.0,0.0,0.0,0.0,17,514,963,31.919275108343808,59.80206601037955,-0.019864912139667235,0.0,-11.036062299815043,0.0,,,,,,,,,
16,578.1,16,960,958,59.61576673931918,59.49156722527893,0.0,0.0,0.0,0.0,17,513,963,31.857175351323683,59.80206601037955,0.0,0.0,0.0,0.0,,,,,,,,,
17,613.9,16,960,958,59.61576673931918,59.49156722527893,0.0,0.2833994292979464,0.0,-5.444753684878893,17,513,963,31.857175351323683,59.80206601037955,0.0,0.0,0.0,0.0,,,,,,,,,
18,646.3,16,960,958,59.61576673931918,59.49156722527893,0.0,0.0,0.0,0.0,17,513,963,31.857175351323683,59.80206601037955,-0.3023339422919884,0.0,5.619590005427292,0.0,,,,,,,,,
19,681.9,16,960,958,59.61576673931918,59.49156722527893,-0.28140421859093945,0.28140421859090725,-5.422046600981495,5.422046600980875,17,513,963,31.857175351323683,59.80206601037955,0.0,0.0,0.0,0.0,,,,,,,,,
20,718.0,16,960,958,59.61576673931918,59.49156722527893,-0.2810332212517088,0.0,-5.399293395806124,0.0,17,513,963,31.857175351323683,59.80206601037955,-0.2810332212516928,0.0,-5.399293395805815,0.0,,,,,,,,,
21,753.9,16,960,958,59.61576673931918,59.49156722527893,-0.6046678845839758,-0.6046678845839758,-11.239180010854565,-11.239180010854565,17,513,963,31.857175351323683,59.80206601037955,-0.3023339422919879,0.0,-5.619590005427282,0.0,,,,,,,,,
22,790.0,16,959,959,59.55366698229905,59.55366698229905,-0.8896028432234909,-0.933750073761355,-5.8304718936077995,-27.904087162539835,17,513,963,31.857175351323683,59.80206601037955,-0.3038921528308023,0.0,-5.622426509358043,0.0,,,,,,,,,
23,826.3,16,959,958,59.55366698229905,59.49156722527893,-0.8930571103960095,-0.9190706558166913,-5.903086828465363,-16.97268062450031,17,512,963,31.795075594303558,59.80206601037955,-0.28034333985154436,0.0,5.41203358786765,0.0,,,,,,,,,
24,858.2,16,958,956,59.49156722527893,59.36736771123868,-0.8828271754315147,-0.8828271754315147,5.905348930364844,5.905348930364844,17,512,963,31.795075594303558,59.80206601037955,-0.3098794368445623,0.0,5.474901711034674,0.0,,,,,,,,,
25,894.1,16,957,955,59.4294674682588,59.30526795421855,-0.6075083534694197,-1.2150167069388393,11.250154693878141,22.500309387756282,17,512,963,31.795075594303558,59.80206601037955,-0.30375417673470984,0.0,5.6250773469390705,0.0,,,,,,,,,
26,929.9,16,957,955,59.4294674682588,59.30526795421855,-0.6107711272381225,-0.9161566908572012,11.352623182864727,17.028934774297415,17,512,963,31.795075594303558,59.80206601037955,0.0,0.0,0.0,0.0,,,,,,,,,
