frame_no,timestamp,size_px-darkorange,position_px_x-darkorange,position_px_y-darkorange,rx-darkorange,ry-darkorange,vx-darkorange,vy-darkorange,ax-darkorange,ay-darkorange,size_px-green,position_px_x-green,position_px_y-green,rx-green,ry-green,vx-green,vy-green,ax-green,ay-green,size_px-lightorange,position_px_x-lightorange,position_px_y-lightorange,rx-lightorange,ry-lightorange,vx-lightorange,vy-lightorange,ax-lightorange,ay-lightorange
0,123.7,,,,,,,,,,,,,,,,,,,65,1052,991,,,,,,
1,123.7,,,,,,,,,,,,,,,,,,,47,1058,966,,,,,,
2,221.9,,,,,,,,,,,,,,,,,,,46,1058,966,,,,,,
3,244.2,16,977,987,60.67146260866129,61.29246017886253,,,,,16,527,971,32.72657194960542,60.29886406654054,,,,,,,,,,,,,
4,260.3,16,977,987,60.67146260866129,61.29246017886253,,,,,16,527,971,32.72657194960542,60.29886406654054,,,,,,,,,,,,,
5,280.0,16,977,987,60.67146260866129,61.29246017886253,,,,,16,527,971,32.72657194960542,60.29886406654054,,,,,,,,,,,,,
6,291.5,16,976,987,60.60936285164116,61.29246017886253,-0.6080132096721804,0.0,29.804569101577464,0.0,16,527,971,32.72657194960542,60.29886406654054,-0.8171748088879978,0.0,-34.552846041775794,0.0,,,,,,,,,
7,300.8,16,977,987,60.67146260866129,61.29246017886253,0.0,0.0,0.0,0.0,16,526,971,32.6644721925853,60.29886406654054,-0.957262797465392,0.0,28.447631425420262,0.0,,,,,,,,,
8,312.8,16,976,987,60.60936285164116,61.29246017886253,-1.1827617393045016,0.19388662205439214,43.32460583532976,11.82235500331659,16,526,971,32.6644721925853,60.29886406654054,-1.1827617393043663,0.19388662205441431,43.3246058353248,11.822355003317943,,,,,,,,,
9,332.3,16,976,987,60.60936285164116,61.29246017886253,0.0,0.0,0.0,0.0,16,526,971,32.6644721925853,60.29886406654054,-1.1041540994987629,0.0,20.485233756934374,0.0,,,,,,,,,
10,368.1,16,977,987,60.67146260866129,61.29246017886253,-0.2342304851976005,0.0,-6.960787078680548,0.0,16,526,971,32.6644721925853,60.29886406654054,0.0,0.0,0.0,0.0,,,,,,,,,
11,400.2,16,977,988,60.67146260866129,61.35455993588265,0.3951362476337492,0.14340246702242135,-7.217100413401813,-12.977598825558484,16,527,972,32.72657194960542,60.36096382356067,0.14340246702242135,0.14340246702243778,-12.977598825558484,-12.977598825559971,,,,,,,,,
12,440.1,16,976,987,60.60936285164116,61.29246017886253,0.3034778338598729,0.3034778338598382,5.630386528012483,5.630386528011839,16,526,971,32.6644721925853,60.29886406654054,0.3034778338598382,0.0,5.630386528011839,0.0,,,,,,,,,
13,472.2,16,976,987,60.60936285164116,61.29246017886253,-0.021008803707536137,0.0,11.057265109229338,0.0,16,526,971,32.6644721925853,60.29886406654054,0.2826072667649382,0.0,5.429534423918122,0.0,,,,,,,,,
14,509.7,16,977,987,60.67146260866129,61.29246017886253,0.0,-0.27935574420924497,0.0,5.255987661509783,16,526,971,32.6644721925853,60.29886406654054,0.01707231815396134,-0.27935574420927695,10.670198846225881,5.255987661510384,,,,,,,,,
15,544.2,16,977,988,60.67146260866129,61.35455993588265,0.022073615268932693,0.02207361526893015,-11.036807634466664,-11.0368076344654,16,527,971,32.72657194960542,60.29886406654054,0.30389215283078475,0.0,-5.622426509357725,0.0,,,,,,,,,
16,580.1,16,977,987,60.67146260866129,61.29246017886253,0.2827453730271913,0.0,-5.426974530272391,0.0,16,527,971,32.72657194960542,60.29886406654054,0.282745373027159,0.0,-5.426974530271769,0.0,,,,,,,,,
17,616.0,16,977,987,60.67146260866129,61.29246017886253,0.0,0.0,0.0,0.0,16,527,971,32.72657194960542,60.29886406654054,0.28946269380703604,0.0,-5.545262333468125,0.0,,,,,,,,,
18,652.3,16,976,987,60.60936285164116,61.29246017886253,-0.2815424552035737,-0.2815424552035415,5.419489031830095,5.419489031829475,16,527,971,32.72657194960542,60.29886406654054,0.0,0.0,0.0,0.0,,,,,,,,,
19,684.3,16,977,987,60.67146260866129,61.29246017886253,0.0,0.0,0.0,0.0,16,527,971,32.72657194960542,60.29886406654054,0.0,0.0,0.0,0.0,,,,,,,,,
20,720.4,16,977,987,60.67146260866129,61.29246017886253,0.0,0.0,0.0,0.0,16,527,971,32.72657194960542,60.29886406654054,0.0,0.0,0.0,0.0,,,,,,,,,
21,756.2,16,976,987,60.60936285164116,61.29246017886253,0.28233066300465887,0.0,5.434661463034815,0.0,16,527,971,32.72657194960542,60.29886406654054,0.0,0.0,0.0,0.0,,,,,,,,,
22,793.6,16,977,987,60.67146260866129,61.29246017886253,0.0,0.29409256371024173,0.0,5.381382684542389,16,527,971,32.72657194960542,60.29886406654054,-0.29409256371024173,0.0,-5.381382684542389,0.0,,,,,,,,,
23,828.0,16,977,987,60.67146260866129,61.29246017886253,0.0,0.0,0.0,0.0,16,527,971,32.72657194960542,60.29886406654054,-0.2955345994018058,0.0,-5.493208167319809,0.0,,,,,,,,,
24,864.1,16,977,987,60.67146260866129,61.29246017886253,0.28260726676497083,0.0,-5.429534423918747,0.0,16,527,971,32.72657194960542,60.29886406654054,-0.3036160704724716,0.0,-5.627730685309947,0.0,,,,,,,,,
25,900.4,16,977,988,60.67146260866129,61.35455993588265,-0.30382975052509376,-0.01738207364610263,-5.689695702717115,-11.214241062002024,16,526,971,32.6644721925853,60.29886406654054,-0.2864476768789564,0.0,5.52454535928556,0.0,,,,,,,,,
26,933.9,16,977,987,60.67146260866129,61.29246017886253,0.0,0.0,0.0,0.0,16,526,971,32.6644721925853,60.29886406654054,-0.01033543549662977,0.0,10.879405785925593,0.0,,,,,,,,,
27,968.2,16,977,987,60.67146260866129,61.29246017886253,0.0,0.0,0.0,0.0,16,526,971,32.6644721925853,60.29886406654054,-0.02047491627809385,0.0,11.06752231248339,0.0,,,,,,,,,
28,1004.1,16,976,987,60.60936285164116,61.29246017886253,-0.004015213897487051,-0.3004274163912482,11.472039707106829,5.755314490253798,16,526,971,32.6644721925853,60.29886406654054,0.29641220249376166,0.0,5.716725216851716,0.0,,,,,,,,,
29,1041.7,16,977,987,60.67146260866129,61.29246017886253,0.0,0.0,0.0,0.0,16,527,971,32.72657194960542,60.29886406654054,0.28105381417891134,0.0,-5.473297257622419,0.0,,,,,,,,,
30,1076.0,16,977,987,60.67146260866129,61.29246017886253,0.0,0.302177959001351,0.0,5.606270111342322,16,527,971,32.72657194960542,60.29886406654054,0.283417236552691,0.0,-5.429448976105188,0.0,,,,,,,,,
31,1108.5,16,977,987,60.67146260866129,61.29246017886253,0.3019018766430727,0.0,-5.61155904541028,0.0,16,527,971,32.72657194960542,60.29886406654054,0.3019018766430382,0.0,-5.611559045409638,0.0,,,,,,,,,
