frame_no,timestamp,size_px-darkorange,position_px_x-darkorange,position_px_y-darkorange,rx-darkorange,ry-darkorange,vx-darkorange,vy-darkorange,ax-darkorange,ay-darkorange,size_px-green,position_px_x-green,position_px_y-green,rx-green,ry-green,vx-green,vy-green,ax-green,ay-green,size_px-lightorange,position_px_x-lightorange,position_px_y-lightorange,rx-lightorange,ry-lightorange,vx-lightorange,vy-lightorange,ax-lightorange,ay-lightorange
0,138.3,,,,,,,,,,,,,,,,,,,57,146,889,,,,,,
1,138.3,,,,,,,,,,,,,,,,,,,74,811,204,,,,,,
2,251.3,,,,,,,,,,,,,,,,,,,40,1071,432,,,,,,
3,272.7,16,1021,524,63.403851917546746,32.54027267854505,,,,,17,53,493,3.2912871220665796,30.6151802109212,,,,,,,,,,,,,
4,299.3,16,1021,522,63.403851917546746,32.4160731645048,,,,,17,60,489,3.7259854212074486,30.366781182840704,,,,,,,,,,,,,
5,322.4,16,1021,520,63.403851917546746,32.29187365046455,,,,,17,66,486,4.098583963328193,30.180481911780333,,,,,,,,,,,,,
6,331.1,16,1021,518,63.403851917546746,32.1676741364243,0.0,-1.609324031312755,0.0,163.38315038708186,17,69,483,4.284883234388565,29.99418264071996,6.648671348239078,-5.039347316926333,-354.96440794756427,191.58125756048364,,,,,,,,,
7,331.1,15,1017,517,63.15545288946625,32.10557437940418,-0.4403991502462929,-4.129038405024146,463.5780528908401,354.40719081692185,17,71,482,4.409082748428814,29.932082883699834,10.157446331217926,-6.138507713755384,-712.1762072082489,473.66352961403425,,,,,,,,,
8,341.6,16,1021,518,63.403851917546746,32.1676741364243,0.0,-4.880495609797722,0.0,165.44052914568553,17,70,483,4.34698299140869,29.99418264071996,10.019414934274465,-7.320743414696584,-303.96192134563034,248.16079371852828,,,,,,,,,
9,350.8,16,1021,518,63.403851917546746,32.1676741364243,0.0,0.0,0.0,0.0,17,70,482,4.34698299140869,29.932082883699834,2.5636486406652894,-2.428498538112626,-59.75870957261746,73.47953216679652,,,,,,,,,
10,364.8,16,1021,518,63.403851917546746,32.1676741364243,5.617898605675024,1.4044746514186757,-104.0351593643523,-26.00878984108659,17,70,483,4.34698299140869,29.99418264071996,-1.4044746514187358,1.404474651418756,26.008789841087705,-26.008789841088074,,,,,,,,,
11,400.6,16,1021,518,63.403851917546746,32.1676741364243,0.0,0.0,0.0,0.0,17,71,483,4.409082748428814,29.99418264071996,0.48385916098749243,-0.1994772088101204,-19.277257409860255,-6.761939281698997,,,,,,,,,
12,436.6,16,1021,518,63.403851917546746,32.1676741364243,-0.25383306745461826,-0.25383306745461826,-5.9168547192218695,-5.9168547192218695,17,70,483,4.34698299140869,29.99418264071996,0.25383306745462914,0.403671551533024,5.9168547192221235,-7.461581359205622,,,,,,,,,
13,472.8,16,1021,518,63.403851917546746,32.1676741364243,-0.3041896661000132,-0.3041896661000132,-5.633141964815059,-5.633141964815059,17,70,483,4.34698299140869,29.99418264071996,0.0,0.0,0.0,0.0,,,,,,,,,
14,509.8,16,1021,518,63.403851917546746,32.1676741364243,-0.30981602661338514,-0.30981602661338514,-5.674286201710351,-5.674286201710351,17,70,482,4.34698299140869,29.932082883699834,-0.2761696398926965,0.03364638672070241,5.357316001798188,11.03160220350894,,,,,,,,,
15,544.8,16,1020,517,63.341752160526624,32.10557437940418,-0.28374912729666535,-0.28374912729666535,5.3638776426590775,5.3638776426590775,17,71,483,4.409082748428814,29.99418264071996,-0.013019317378401056,0.0,-10.849431148668156,0.0,,,,,,,,,
16,576.8,16,1020,517,63.341752160526624,32.10557437940418,-0.3041896661000132,-0.3041896661000132,5.633141964815059,5.633141964815059,17,70,483,4.34698299140869,29.99418264071996,0.0,0.0,0.0,0.0,,,,,,,,,
17,612.9,16,1020,517,63.341752160526624,32.10557437940418,-0.30801383566642954,-0.30801383566642954,5.709246258877286,5.709246258877286,17,70,483,4.34698299140869,29.99418264071996,0.2812190042902093,0.30801383566644713,5.455266814553044,-5.709246258877613,,,,,,,,,
18,650.6,16,1020,517,63.341752160526624,32.10557437940418,0.0,0.0,0.0,0.0,17,70,483,4.34698299140869,29.99418264071996,-0.2937542392122396,0.0,5.542532815325276,0.0,,,,,,,,,
19,684.8,16,1020,517,63.341752160526624,32.10557437940418,0.0,0.0,0.0,0.0,17,70,483,4.34698299140869,29.99418264071996,0.0,0.0,0.0,0.0,,,,,,,,,
20,720.8,16,1020,517,63.341752160526624,32.10557437940418,0.0,0.0,0.0,0.0,17,71,483,4.409082748428814,29.99418264071996,-0.022732906171819483,0.0,-11.089222522839028,0.0,,,,,,,,,
21,756.6,16,1020,517,63.341752160526624,32.10557437940418,0.0,0.0,0.0,0.0,17,70,483,4.34698299140869,29.99418264071996,0.0,0.0,0.0,0.0,,,,,,,,,
22,792.4,16,1020,517,63.341752160526624,32.10557437940418,0.0,0.0,0.0,0.0,17,70,483,4.34698299140869,29.99418264071996,0.0,0.0,0.0,0.0,,,,,,,,,
23,824.6,16,1020,517,63.341752160526624,32.10557437940418,0.0,0.0,0.0,0.0,17,70,483,4.34698299140869,29.99418264071996,-0.3050635691764582,0.0,5.649325355119597,0.0,,,,,,,,,
24,860.9,16,1020,517,63.341752160526624,32.10557437940418,0.0,0.0,0.0,0.0,17,70,483,4.34698299140869,29.99418264071996,0.0,0.0,0.0,0.0,,,,,,,,,
25,896.9,16,1020,517,63.341752160526624,32.10557437940418,0.0,0.0,0.0,0.0,17,70,483,4.34698299140869,29.99418264071996,0.0,0.0,0.0,0.0,,,,,,,,,
26,932.6,16,1020,517,63.341752160526624,32.10557437940418,0.0,0.0,0.0,0.0,17,70,483,4.34698299140869,29.99418264071996,0.0,0.0,0.0,0.0,,,,,,,,,
27,968.9,16,1020,517,63.341752160526624,32.10557437940418,0.0,0.0,0.0,0.0,17,70,483,4.34698299140869,29.99418264071996,0.0,0.0,0.0,0.0,,,,,,,,,
28,1004.6,16,1020,517,63.341752160526624,32.10557437940418,0.0,0.0,0.0,0.0,17,70,483,4.34698299140869,29.99418264071996,0.0,0.0,0.0,0.0,,,,,,,,,
29,1038.4,16,1020,517,63.341752160526624,32.10557437940418,0.0,0.0,0.0,0.0,17,70,483,4.34698299140869,29.99418264071996,0.0,-0.29140811092272195,0.0,-5.508659941828388,,,,,,,,,
30,1077.1,16,1020,517,63.341752160526624,32.10557437940418,0.0,0.0,0.0,0.0,17,70,483,4.34698299140869,29.99418264071996,0.0,0.0,0.0,0.0,,,,,,,,,
31,1108.8,16,1020,517,63.341752160526624,32.10557437940418,0.0,0.0,0.0,0.0,17,70,483,4.34698299140869,29.99418264071996,0.0,0.0,0.0,0.0,,,,,,,,,
32,1144.7,16,1020,517,63.341752160526624,32.10557437940418,0.0,0.0,0.0,0.0,17,70,482,4.34698299140869,29.932082883699834,0.0,0.012346065811988513,0.0,11.22369619271664,,,,,,,,,
33,1180.8,16,1020,517,63.341752160526624,32.10557437940418,0.0,0.0,0.0,0.0,17,70,483,4.34698299140869,29.99418264071996,0.0,0.0,0.0,0.0,,,,,,,,,
34,1217.0,16,1020,517,63.341752160526624,32.10557437940418,0.0,0.0,0.0,0.0,17,70,483,4.34698299140869,29.99418264071996,0.2822545481023409,0.0,5.21727445660519,0.0,,,,,,,,,
35,1248.8,16,1020,517,63.341752160526624,32.10557437940418,0.0,0.0,0.0,0.0,17,70,483,4.34698299140869,29.99418264071996,0.0,0.3059462985945752,0.0,-5.582961653185672,,,,,,,,,
36,1288.6,16,1020,517,63.341752160526624,32.10557437940418,0.0,0.0,0.0,0.0,17,70,483,4.34698299140869,29.99418264071996,0.3034778338598506,0.0,5.630386528012073,0.0,,,,,,,,,
37,1326.4,16,1020,517,63.341752160526624,32.10557437940418,0.0,0.0,0.0,0.0,17,71,483,4.409082748428814,29.99418264071996,-0.03880347877100241,0.0,-11.08670822028605,0.0,,,,,,,,,
