frame_no,timestamp,size_px-darkorange,position_px_x-darkorange,position_px_y-darkorange,rx-darkorange,ry-darkorange,vx-darkorange,vy-darkorange,ax-darkorange,ay-darkorange,size_px-green,position_px_x-green,position_px_y-green,rx-green,ry-green,vx-green,vy-green,ax-green,ay-green,size_px-lightorange,position_px_x-lightorange,position_px_y-lightorange,rx-lightorange,ry-lightorange,vx-lightorange,vy-lightorange,ax-lightorange,ay-lightorange
0,120.9,,,,,,,,,,,,,,,,,,,70,380,502,,,,,,
1,120.9,,,,,,,,,,,,,,,,,,,50,174,152,,,,,,
2,231.9,,,,,,,,,,,,,,,,,,,40,1080,425,,,,,,
3,254.3,11,1014,510,62.969153618405876,31.670876080263312,,,,,16,26,491,1.6145936825232277,30.490980696880953,,,,,,,,,,,,,
4,275.1,14,1010,520,62.720754590325384,32.29187365046455,,,,,16,26,491,1.6145936825232277,30.490980696880953,,,,,,,,,,,,,
5,286.1,,,,,,,,,,16,26,491,1.6145936825232277,30.490980696880953,,,,,,,,,,,,,
6,299.3,16,1015,515,63.031253375426004,31.981374865363932,-0.4792795618319958,2.9395293147280914,-82.63440721241294,-176.019719444796,16,26,491,1.6145936825232277,30.490980696880953,0.0,-1.0671854247775936,0.0,-47.4304633234486,,,,,,,,,
7,310.4,16,1015,515,63.031253375426004,31.981374865363932,5.3988575089866835,-5.3988575089866835,-192.47263846654832,192.47263846654832,16,26,491,1.6145936825232277,30.490980696880953,0.0,0.0,0.0,0.0,,,,,,,,,
8,322.2,16,1015,515,63.031253375426004,31.981374865363932,,,,,16,26,491,1.6145936825232277,30.490980696880953,0.0,0.0,0.0,0.0,,,,,,,,,
9,332.7,16,1014,515,62.969153618405876,31.981374865363932,-1.8439864769802896,-0.1458881968529939,0.9154302574252072,-8.735820170837965,16,26,490,1.6145936825232277,30.42888093986083,0.0,-1.2604336895682418,0.0,35.85871094077501,,,,,,,,,
10,366.5,16,1015,515,63.031253375426004,31.981374865363932,-0.20370385953840006,0.0,-7.2621696805133675,0.0,16,26,491,1.6145936825232277,30.490980696880953,0.0,-0.2037038595383884,0.0,-7.262169680512953,,,,,,,,,
11,400.5,13,1009,513,62.658654833305256,31.857175351323683,-1.5445891306497028,-0.6764458957704348,82.09483882140326,23.237670355013503,16,26,491,1.6145936825232277,30.490980696880953,0.0,0.0,0.0,0.0,,,,,,,,,
12,436.4,15,1011,514,62.782854347345506,31.919275108343808,-0.6348467003496532,-1.7137983208521286,22.40452686177704,-21.50352648295441,16,26,491,1.6145936825232277,30.490980696880953,0.0,0.30550198891252606,0.0,-5.657444239120853,,,,,,,,,
13,472.2,16,1014,515,62.969153618405876,31.981374865363932,-0.2912320604544462,0.0,5.606006938487895,0.0,16,26,490,1.6145936825232277,30.42888093986083,0.0,0.010178220874651277,0.0,11.309134305168387,,,,,,,,,
14,508.3,16,1014,514,62.969153618405876,31.919275108343808,1.4150145879087843,0.5864807514416158,-27.185678922358978,0.1932507435403087,16,26,491,1.6145936825232277,30.490980696880953,0.0,0.0,0.0,0.0,,,,,,,,,
15,544.4,14,1012,509,62.84495410436563,31.608776323243188,0.8904537002159849,0.41476615652047893,5.841776852401442,60.92138717503974,16,26,491,1.6145936825232277,30.490980696880953,0.0,0.0,0.0,0.0,,,,,,,,,
16,576.1,16,1014,515,62.969153618405876,31.981374865363932,0.0,0.0,0.0,0.0,16,26,491,1.6145936825232277,30.490980696880953,0.0,0.3050404482160628,0.0,-5.633249274534864,,,,,,,,,
17,612.4,16,1014,515,62.969153618405876,31.981374865363932,0.0,0.31036545715844316,0.0,-5.498059471363033,16,26,491,1.6145936825232277,30.490980696880953,0.0,0.0,0.0,0.0,,,,,,,,,
