frame_no,timestamp,size_px-darkorange,position_px_x-darkorange,position_px_y-darkorange,rx-darkorange,ry-darkorange,vx-darkorange,vy-darkorange,ax-darkorange,ay-darkorange,size_px-green,position_px_x-green,position_px_y-green,rx-green,ry-green,vx-green,vy-green,ax-green,ay-green,size_px-lightorange,position_px_x-lightorange,position_px_y-lightorange,rx-lightorange,ry-lightorange,vx-lightorange,vy-lightorange,ax-lightorange,ay-lightorange
0,140.3,,,,,,,,,,,,,,,,,,,65,1048,997,65.0805453570901,61.91345774906377,,,,
1,140.3,,,,,,,,,,,,,,,,,,,67,1047,996,65.01844560006998,61.851357992043646,,,,
2,249.0,,,,,,,,,,,,,,,,,,,48,1057,968,,,,,,
3,271.2,,,,,,,,,,,,,,,,,,,41,1057,968,65.63944317027122,60.11256479548017,,,,
4,292.8,,,,,,,,,,,,,,,,,,,41,1058,967,65.70154292729134,60.05046503846005,,,,
5,307.5,16,980,971,60.85776187972166,60.29886406654054,,,,,16,58,973,3.6017859071672,60.42306358058079,,,,,,,,,,,,,
6,321.1,16,980,971,60.85776187972166,60.29886406654054,,,,,16,58,972,3.6017859071672,60.36096382356067,,,,,,,,,,,,,
7,329.6,16,980,971,60.85776187972166,60.29886406654054,,,,,16,58,972,3.6017859071672,60.36096382356067,,,,,,,,,,,,,
8,338.9,16,980,971,60.85776187972166,60.29886406654054,0.0,0.0,0.0,0.0,16,58,972,3.6017859071672,60.36096382356067,0.0,-1.2655460913204744,0.0,45.36007495772309,,,,,,,,,
9,348.3,16,980,971,60.85776187972166,60.29886406654054,0.0,0.0,0.0,0.0,16,58,972,3.6017859071672,60.36096382356067,0.0,0.0,0.0,0.0,,,,,,,,,
10,362.8,16,980,971,60.85776187972166,60.29886406654054,0.0,-0.14498065715005143,0.0,-8.733774527111535,16,59,972,3.6638856641873243,60.36096382356067,1.2722110539327183,0.0,-36.03997319922713,0.0,,,,,,,,,
11,394.7,16,980,971,60.85776187972166,60.29886406654054,0.0,0.0,0.0,0.0,16,58,972,3.6017859071672,60.36096382356067,0.19587835445908142,0.0,7.02072955050471,0.0,,,,,,,,,
12,430.7,16,980,971,60.85776187972166,60.29886406654054,0.0,0.0,0.0,0.0,16,58,972,3.6017859071672,60.36096382356067,0.0,0.0,0.0,0.0,,,,,,,,,
13,466.6,16,980,970,60.85776187972166,60.23676430952042,0.0,-0.02432864734261899,0.0,11.058476064826996,16,58,972,3.6017859071672,60.36096382356067,-0.3053401729367725,0.2810115255941383,5.643995802897832,5.414480261929446,,,,,,,,,
14,502.7,16,980,971,60.85776187972166,60.29886406654054,0.0,-0.2874988750931533,0.0,-5.324053242465802,16,59,972,3.6638856641873243,60.36096382356067,0.28749887509316796,0.0,-5.324053242466071,0.0,,,,,,,,,
15,539.3,16,980,971,60.85776187972166,60.29886406654054,0.0,-0.2915234537051112,0.0,-5.368756053501129,16,58,972,3.6017859071672,60.36096382356067,0.0,0.0,0.0,0.0,,,,,,,,,
16,574.8,16,980,971,60.85776187972166,60.29886406654054,0.0,0.2810115255941384,0.0,-5.4144802619294445,17,58,973,3.6017859071672,60.42306358058079,0.0,0.2810115255941384,0.0,-5.4144802619294445,,,,,,,,,
17,610.7,16,980,970,60.85776187972166,60.23676430952042,0.0,0.02268999784180848,0.0,11.068291630150275,16,59,972,3.6638856641873243,60.36096382356067,-0.3046261292451142,0.0,-5.64122461565026,0.0,,,,,,,,,
18,646.5,16,980,970,60.85776187972166,60.23676430952042,0.0,-0.2881506768126164,0.0,5.4316809955252845,16,58,972,3.6017859071672,60.36096382356067,0.2941564982639983,0.0,5.487994370596981,0.0,,,,,,,,,
19,678.6,17,980,971,60.85776187972166,60.29886406654054,0.0,0.0,0.0,0.0,16,58,973,3.6017859071672,60.42306358058079,0.0,-0.2810115255941384,0.0,-5.4144802619294445,,,,,,,,,
20,714.6,16,980,971,60.85776187972166,60.29886406654054,0.0,0.30448776209742034,0.0,-5.643888083362751,16,58,972,3.6017859071672,60.36096382356067,-0.022157099092794962,0.0,11.0785495463975,0.0,,,,,,,,,
21,752.6,16,980,970,60.85776187972166,60.23676430952042,0.0,0.29223402106756785,0.0,5.508652612018243,16,59,972,3.6638856641873243,60.36096382356067,0.00055112485840265,0.0,-11.02249716806344,0.0,,,,,,,,,
22,786.8,16,980,971,60.85776187972166,60.29886406654054,0.0,0.0,0.0,0.0,16,58,972,3.6017859071672,60.36096382356067,0.0,-0.28710000235980454,0.0,5.301939101750773,,,,,,,,,
23,822.5,16,980,971,60.85776187972166,60.29886406654054,0.0,0.0,0.0,0.0,16,59,972,3.6638856641873243,60.36096382356067,0.2832964982524124,0.0,-5.4167590488032955,0.0,,,,,,,,,
24,858.8,16,980,971,60.85776187972166,60.29886406654054,0.0,0.28987283364455324,0.0,-5.553119418478027,16,58,972,3.6017859071672,60.36096382356067,0.010081784047684676,0.0,11.201982275206229,0.0,,,,,,,,,
25,895.1,16,980,971,60.85776187972166,60.29886406654054,0.0,0.0,0.0,0.0,16,58,972,3.6017859071672,60.36096382356067,0.3063568852722226,0.0,5.657560208166618,0.0,,,,,,,,,
26,927.1,16,980,971,60.85776187972166,60.29886406654054,0.0,0.0,0.0,0.0,16,59,972,3.6638856641873243,60.36096382356067,0.0,0.2840899615304406,0.0,5.431930430792361,,,,,,,,,
27,963.2,16,980,971,60.85776187972166,60.29886406654054,0.0,0.0,0.0,0.0,16,59,972,3.6638856641873243,60.36096382356067,0.3019018766430528,0.568423812241413,-5.611559045409909,10.889345062096027,,,,,,,,,
28,998.7,16,980,971,60.85776187972166,60.29886406654054,0.28230977278802843,0.0,5.449995613668502,0.0,16,59,972,3.6638856641873243,60.36096382356067,0.30566374047850664,0.5646195455760569,-5.670941381790478,10.899991227337004,,,,,,,,,
29,1034.8,16,980,971,60.85776187972166,60.29886406654054,0.0,0.0,0.0,0.0,16,59,973,3.6638856641873243,60.42306358058079,0.0,0.5870354959022057,0.0,0.1937990840036534,,,,,,,,,
30,1070.8,16,980,971,60.85776187972166,60.29886406654054,0.0,0.0,0.0,0.0,16,59,974,3.6638856641873243,60.48516333760091,0.0,0.5670388317110566,0.0,-10.915088194630533,,,,,,,,,
