frame_no,timestamp,size_px-darkorange,position_px_x-darkorange,position_px_y-darkorange,rx-darkorange,ry-darkorange,vx-darkorange,vy-darkorange,ax-darkorange,ay-darkorange,size_px-green,position_px_x-green,position_px_y-green,rx-green,ry-green,vx-green,vy-green,ax-green,ay-green,size_px-lightorange,position_px_x-lightorange,position_px_y-lightorange,rx-lightorange,ry-lightorange,vx-lightorange,vy-lightorange,ax-lightorange,ay-lightorange
0,123.8,,,,,,,,,,,,,,,,,,,66,359,37,,,,,,
1,123.8,,,,,,,,,,,,,,,,,,,69,1046,992,,,,,,
2,241.2,,,,,,,,,,,,,,,,,,,39,1024,910,,,,,,
3,264.4,16,955,957,59.30526795421855,59.4294674682588,,,,,17,63,964,3.912284692267821,59.86416576739967,,,,,,,,,,,,,
4,286.6,16,955,957,59.30526795421855,59.4294674682588,,,,,16,63,965,3.912284692267821,59.9262655244198,,,,,,,,,,,,,
5,310.6,16,955,957,59.30526795421855,59.4294674682588,,,,,17,63,965,3.912284692267821,59.9262655244198,,,,,,,,,,,,,
6,323.2,16,955,957,59.30526795421855,59.4294674682588,0.0,0.0,0.0,0.0,17,63,965,3.912284692267821,59.9262655244198,0.0,0.2680503341799106,0.0,-26.80503341799106,,,,,,,,,
7,333.5,16,955,957,59.30526795421855,59.4294674682588,0.0,0.0,0.0,0.0,17,63,965,3.912284692267821,59.9262655244198,0.0,0.0,0.0,0.0,,,,,,,,,
8,343.2,16,955,957,59.30526795421855,59.4294674682588,0.0,0.0,0.0,0.0,16,63,965,3.912284692267821,59.9262655244198,0.0,0.0,0.0,0.0,,,,,,,,,
9,343.2,16,955,957,59.30526795421855,59.4294674682588,0.0,0.0,0.0,0.0,17,63,965,3.912284692267821,59.9262655244198,0.0,0.0,0.0,0.0,,,,,,,,,
10,366.1,16,955,957,59.30526795421855,59.4294674682588,0.0,0.0,0.0,0.0,16,63,965,3.912284692267821,59.9262655244198,0.0,0.0,0.0,0.0,,,,,,,,,
11,402.0,16,955,957,59.30526795421855,59.4294674682588,0.0,0.0,0.0,0.0,16,63,965,3.912284692267821,59.9262655244198,0.0,0.0,0.0,0.0,,,,,,,,,
12,437.9,16,955,957,59.30526795421855,59.4294674682588,0.0,0.0,0.0,0.0,16,63,965,3.912284692267821,59.9262655244198,0.0,0.0,0.0,0.0,,,,,,,,,
13,474.0,16,955,957,59.30526795421855,59.4294674682588,0.0,0.0,0.0,0.0,16,63,965,3.912284692267821,59.9262655244198,0.0,0.0,0.0,0.0,,,,,,,,,
14,510.0,16,955,957,59.30526795421855,59.4294674682588,0.0,0.0,0.0,0.0,16,63,965,3.912284692267821,59.9262655244198,0.0,0.0,0.0,0.0,,,,,,,,,
15,546.2,16,955,957,59.30526795421855,59.4294674682588,0.0,0.0,0.0,0.0,16,63,965,3.912284692267821,59.9262655244198,0.0,0.0,0.0,0.0,,,,,,,,,
16,579.1,16,955,957,59.30526795421855,59.4294674682588,0.0,0.0,0.0,0.0,17,63,965,3.912284692267821,59.9262655244198,0.0,0.0,0.0,0.0,,,,,,,,,
17,614.3,16,955,957,59.30526795421855,59.4294674682588,0.0,0.0,0.0,0.0,16,63,965,3.912284692267821,59.9262655244198,0.0,0.0,0.0,0.0,,,,,,,,,
18,650.0,16,955,957,59.30526795421855,59.4294674682588,0.0,0.0,0.0,0.0,17,63,965,3.912284692267821,59.9262655244198,0.0,0.0,0.0,0.0,,,,,,,,,
19,689.3,16,955,957,59.30526795421855,59.4294674682588,0.0,0.0,0.0,0.0,16,63,965,3.912284692267821,59.9262655244198,0.0,0.0,0.0,0.0,,,,,,,,,
20,723.4,16,955,957,59.30526795421855,59.4294674682588,0.0,0.0,0.0,0.0,17,63,965,3.912284692267821,59.9262655244198,0.0,0.0,0.0,0.0,,,,,,,,,
21,758.0,16,955,957,59.30526795421855,59.4294674682588,0.0,0.0,0.0,0.0,16,63,965,3.912284692267821,59.9262655244198,0.0,0.0,0.0,0.0,,,,,,,,,
22,790.1,16,955,957,59.30526795421855,59.4294674682588,0.0,0.2779755122792863,0.0,5.515387148398535,16,63,965,3.912284692267821,59.9262655244198,0.0,0.0,0.0,0.0,,,,,,,,,
23,829.8,16,955,957,59.30526795421855,59.4294674682588,0.0,0.0,0.0,0.0,16,63,965,3.912284692267821,59.9262655244198,0.0,0.0,0.0,0.0,,,,,,,,,
24,862.2,16,955,957,59.30526795421855,59.4294674682588,0.0,0.0,0.0,0.0,16,63,965,3.912284692267821,59.9262655244198,0.0,0.0,0.0,0.0,,,,,,,,,
25,898.0,16,955,958,59.30526795421855,59.49156722527893,0.0,0.2911911021399281,0.0,-5.270427188052997,16,63,965,3.912284692267821,59.9262655244198,0.0,0.0,0.0,0.0,,,,,,,,,
26,934.2,16,955,957,59.30526795421855,59.4294674682588,0.0,0.2834172365527235,0.0,5.4294489761058085,16,63,965,3.912284692267821,59.9262655244198,0.0,0.0,0.0,0.0,,,,,,,,,
