frame_no,timestamp,size_px-darkorange,position_px_x-darkorange,position_px_y-darkorange,rx-darkorange,ry-darkorange,vx-darkorange,vy-darkorange,ax-darkorange,ay-darkorange,size_px-green,position_px_x-green,position_px_y-green,rx-green,ry-green,vx-green,vy-green,ax-green,ay-green,size_px-lightorange,position_px_x-lightorange,position_px_y-lightorange,rx-lightorange,ry-lightorange,vx-lightorange,vy-lightorange,ax-lightorange,ay-lightorange
0,131.3,,,,,,,,,,,,,,,,,,,53,245,41,,,,,,
1,131.3,,,,,,,,,,,,,,,,,,,66,1065,982,,,,,,
2,257.5,,,,,,,,,,,,,,,,,,,38,640,1026,,,,,,
3,279.4,16,1005,961,62.41025580522476,59.6778664963393,,,,,16,543,999,33.72016806192741,62.037657263104016,,,,,,,,,,,,,
4,307.8,16,1005,962,62.41025580522476,59.73996625335942,,,,,16,543,999,33.72016806192741,62.037657263104016,,,,,,,,,,,,,
5,320.2,16,1005,961,62.41025580522476,59.6778664963393,,,,,16,543,999,33.72016806192741,62.037657263104016,,,,,,,,,,,,,
6,330.2,16,1005,961,62.41025580522476,59.6778664963393,0.0,0.0,0.0,0.0,16,543,999,33.72016806192741,62.037657263104016,0.0,0.0,0.0,0.0,,,,,,,,,
7,339.8,16,1005,961,62.41025580522476,59.6778664963393,0.0,-0.9308652602101496,0.0,63.1095091667898,16,543,999,33.72016806192741,62.037657263104016,0.0,0.0,0.0,0.0,,,,,,,,,
8,348.8,16,1004,961,62.348156048204636,59.6778664963393,-1.412154441786398,0.0,53.08851284911271,0.0,16,542,999,33.65806830490728,62.037657263104016,-1.004031509737074,0.0,81.62857802740447,0.0,,,,,,,,,
9,359.0,16,1005,961,62.41025580522476,59.6778664963393,-0.42093949704902267,0.21046974852451134,-29.23190951729323,14.615954758646614,16,543,999,33.72016806192741,62.037657263104016,0.0,0.0,0.0,0.0,,,,,,,,,
10,369.3,16,1005,961,62.41025580522476,59.6778664963393,-0.2784666273619594,0.1392333136809797,-18.879093380471826,9.439546690235913,16,543,999,33.72016806192741,62.037657263104016,0.0,0.0,0.0,0.0,,,,,,,,,
11,402.0,16,1004,961,62.348156048204636,59.6778664963393,-0.40415285201001117,0.202076426004994,-15.193716240977864,7.5968581204884975,16,543,999,33.72016806192741,62.037657263104016,0.772252043526438,0.0,-14.851000837046884,0.0,,,,,,,,,
12,437.9,16,1003,962,62.286056291184515,59.73996625335942,-1.1526489765405803,0.4477262292169389,10.684140708888714,-8.601848784187105,16,543,999,33.72016806192741,62.037657263104016,0.0,0.0,0.0,0.0,,,,,,,,,
