frame_no,timestamp,size_px-darkorange,position_px_x-darkorange,position_px_y-darkorange,rx-darkorange,ry-darkorange,vx-darkorange,vy-darkorange,ax-darkorange,ay-darkorange,size_px-green,position_px_x-green,position_px_y-green,rx-green,ry-green,vx-green,vy-green,ax-green,ay-green,size_px-lightorange,position_px_x-lightorange,position_px_y-lightorange,rx-lightorange,ry-lightorange,vx-lightorange,vy-lightorange,ax-lightorange,ay-lightorange
0,144.4,12,1073,516,66.6330392825932,32.04347462238405,,,,,,,,,,,,,,8,5,556,,,,,,
1,144.4,13,1076,522,66.81933855365358,32.4160731645048,,,,,,,,,,,,,,,,,,,,,,
2,234.5,13,1077,522,66.8814383106737,32.4160731645048,,,,,,,,,,,,,,13,10,554,,,,,,
3,255.5,11,1084,438,67.31613660981456,27.199693574814372,-60.55992644315091,45.58021500599141,-1200.8715974297493,1605.3754144562604,,,,,,,,,,,,,,,,,,
4,276.7,9,1073,517,66.6330392825932,32.10557437940418,-78.74408068465412,-16.201133476595025,-1169.099364007494,-209.4361887225661,,,,,,,,,,,,,,,,,,
5,304.5,15,1012,504,62.84495410436563,31.298277538142568,-10.204269216035325,-1.0470522985433504,1355.9940249737144,426.32733284253027,17,62,501,3.8501849352476967,31.111978267082193,,,,,,,,,,,,,
6,304.5,16,1013,505,62.907053861385755,31.360377295162692,-34.099369953705626,32.17827868870819,2280.8943112846587,-2152.393223324964,17,61,501,3.7880851782275724,31.111978267082193,,,,,,,,,,,,,
7,313.8,16,1013,505,62.907053861385755,31.360377295162692,-58.233983499592824,-11.646796699918562,2274.764980452845,454.952996090569,17,62,502,3.8501849352476967,31.174078024102318,,,,,,,,,,,,,
8,324.2,16,1013,505,62.907053861385755,31.360377295162692,2.5362029118989238,2.536202911898779,-62.54507797531253,-62.545077975308956,17,62,502,3.8501849352476967,31.174078024102318,-0.1496493175797623,2.3865535943190155,-15.192824119772832,-77.7379020950819,,,,,,,,,
9,334.4,16,1013,505,62.907053861385755,31.360377295162692,0.0,0.0,0.0,0.0,17,61,501,3.7880851782275724,31.111978267082193,0.0,0.0,0.0,0.0,,,,,,,,,
10,365.0,16,1013,505,62.907053861385755,31.360377295162692,0.0,0.0,0.0,0.0,17,62,501,3.8501849352476967,31.111978267082193,-0.18492389955741448,-0.8228120286703868,-7.223589826461505,15.23725979019235,,,,,,,,,
11,405.3,16,1013,505,62.907053861385755,31.360377295162692,0.0,0.0,0.0,0.0,17,61,501,3.7880851782275724,31.111978267082193,-0.4226257554148696,-0.42262575541487263,8.460976084381775,8.460976084381835,,,,,,,,,
12,437.1,16,1013,505,62.907053861385755,31.360377295162692,0.0,0.0,0.0,0.0,17,61,501,3.7880851782275724,31.111978267082193,0.0,0.0,0.0,0.0,,,,,,,,,
13,473.0,16,1013,505,62.907053861385755,31.360377295162692,0.0,0.0,0.0,0.0,17,61,501,3.7880851782275724,31.111978267082193,-0.2820743680159383,0.30418966610003034,5.424507077229584,5.633141964815377,,,,,,,,,
14,505.2,16,1013,505,62.907053861385755,31.360377295162692,0.0,0.0,0.0,0.0,17,61,501,3.7880851782275724,31.111978267082193,0.0,0.0,0.0,0.0,,,,,,,,,
15,541.1,16,1013,505,62.907053861385755,31.360377295162692,0.0,0.0,0.0,0.0,17,61,501,3.7880851782275724,31.111978267082193,0.0,0.0,0.0,0.0,,,,,,,,,
16,577.0,16,1013,505,62.907053861385755,31.360377295162692,0.0,0.0,0.0,0.0,17,61,502,3.7880851782275724,31.174078024102318,0.0,0.029473587391776145,0.0,-10.916143478435648,,,,,,,,,
17,612.6,16,1013,505,62.907053861385755,31.360377295162692,0.0,0.0,0.0,0.0,17,61,501,3.7880851782275724,31.111978267082193,0.0,0.0,0.0,0.0,,,,,,,,,
18,649.0,16,1013,505,62.907053861385755,31.360377295162692,0.0,0.0,0.0,0.0,17,61,501,3.7880851782275724,31.111978267082193,0.0,0.0,0.0,0.0,,,,,,,,,
19,686.4,16,1013,505,62.907053861385755,31.360377295162692,0.0,0.0,0.0,0.0,17,61,501,3.7880851782275724,31.111978267082193,0.0,-0.27609130585459407,0.0,5.329947989470926,,,,,,,,,
20,720.9,16,1013,505,62.907053861385755,31.360377295162692,0.0,0.0,0.0,0.0,17,61,501,3.7880851782275724,31.111978267082193,0.0,0.0,0.0,0.0,,,,,,,,,
21,753.4,16,1013,505,62.907053861385755,31.360377295162692,0.0,0.0,0.0,0.0,17,61,501,3.7880851782275724,31.111978267082193,0.0,0.0,0.0,0.0,,,,,,,,,
22,790.0,16,1013,505,62.907053861385755,31.360377295162692,0.0,0.0,0.0,0.0,17,61,501,3.7880851782275724,31.111978267082193,0.0,0.0,0.0,0.0,,,,,,,,,
23,824.8,16,1013,505,62.907053861385755,31.360377295162692,0.0,0.0,0.0,0.0,17,61,501,3.7880851782275724,31.111978267082193,0.0,0.0,0.0,0.0,,,,,,,,,
24,860.9,16,1013,505,62.907053861385755,31.360377295162692,0.0,0.0,0.0,0.0,17,61,501,3.7880851782275724,31.111978267082193,0.0,0.0,0.0,0.0,,,,,,,,,
25,897.0,16,1013,505,62.907053861385755,31.360377295162692,0.0,0.0,0.0,0.0,17,61,501,3.7880851782275724,31.111978267082193,0.0,0.0,0.0,0.0,,,,,,,,,
26,932.8,16,1013,505,62.907053861385755,31.360377295162692,0.0,0.0,0.0,0.0,17,61,501,3.7880851782275724,31.111978267082193,0.30375417673470717,0.0,5.6250773469390225,0.0,,,,,,,,,
27,968.8,16,1013,505,62.907053861385755,31.360377295162692,0.0,0.0,0.0,0.0,17,61,501,3.7880851782275724,31.111978267082193,0.0,0.0,0.0,0.0,,,,,,,,,
28,1005.7,16,1013,505,62.907053861385755,31.360377295162692,0.0,0.0,0.0,0.0,17,61,501,3.7880851782275724,31.111978267082193,0.0,0.0,0.0,0.0,,,,,,,,,
29,1036.9,16,1013,505,62.907053861385755,31.360377295162692,0.0,0.0,0.0,0.0,17,62,501,3.8501849352476967,31.111978267082193,0.01994003741424511,0.283399429297931,-11.077798563470466,5.444753684878591,,,,,,,,,
30,1073.8,16,1013,505,62.907053861385755,31.360377295162692,0.0,0.0,0.0,0.0,17,61,501,3.7880851782275724,31.111978267082193,0.0,0.0,0.0,0.0,,,,,,,,,
31,1115.5,16,1013,505,62.907053861385755,31.360377295162692,0.0,0.0,0.0,0.0,17,61,501,3.7880851782275724,31.111978267082193,0.0,0.0,0.0,0.0,,,,,,,,,
32,1144.6,16,1013,505,62.907053861385755,31.360377295162692,0.0,0.0,0.0,0.0,17,61,502,3.7880851782275724,31.174078024102318,-0.28896737715488074,0.002664507464089168,5.3413563244894755,-10.658029856351984,,,,,,,,,
33,1180.8,16,1013,505,62.907053861385755,31.360377295162692,0.0,0.0,0.0,0.0,17,61,501,3.7880851782275724,31.111978267082193,0.0,0.0,0.0,0.0,,,,,,,,,
34,1216.8,16,1013,505,62.907053861385755,31.360377295162692,0.0,0.0,0.0,0.0,17,61,501,3.7880851782275724,31.111978267082193,0.2929304750500849,0.29293047505008707,5.783424976309676,5.783424976309717,,,,,,,,,
35,1252.8,16,1013,505,62.907053861385755,31.360377295162692,0.0,0.0,0.0,0.0,17,61,501,3.7880851782275724,31.111978267082193,0.5910301043335036,0.30687474402637227,10.924770874926127,16.28113958948106,,,,,,,,,
36,1285.0,16,1013,505,62.907053861385755,31.360377295162692,0.0,0.0,0.0,0.0,17,61,501,3.7880851782275724,31.111978267082193,0.5388323580719118,0.5388323580719157,10.342271748021334,10.342271748021409,,,,,,,,,
37,1321.2,16,1013,505,62.907053861385755,31.360377295162692,0.0,0.0,0.0,0.0,17,62,502,3.8501849352476967,31.174078024102318,0.8664049940962035,0.5845667797471082,5.202676921125532,-0.19652258747790266,,,,,,,,,
38,1358.9,16,1013,505,62.907053861385755,31.360377295162692,0.0,0.0,0.0,0.0,17,63,503,3.912284692267821,31.236177781122443,0.5847424349075403,0.2912658452165202,-11.043294332531465,-16.57536953877139,,,,,,,,,
39,1396.4,16,1013,505,62.907053861385755,31.360377295162692,0.0,0.0,0.0,0.0,17,63,503,3.912284692267821,31.236177781122443,0.23580671212785803,-0.06908322034164795,-15.782588551325704,-21.25637548973708,,,,,,,,,
40,1429.4,16,1013,505,62.907053861385755,31.360377295162692,0.0,0.0,0.0,0.0,17,64,503,3.9743844492879448,31.236177781122443,-0.007474501124376001,-0.2935106744423616,-21.35571749821571,-16.03411427369528,,,,,,,,,
41,1464.8,16,1013,505,62.907053861385755,31.360377295162692,0.0,0.0,0.0,0.0,17,63,502,3.912284692267821,31.174078024102318,-0.3003945780517253,-0.5912221699982312,-5.6731742785972745,-0.09107078634196802,,,,,,,,,
42,1501.3,16,1013,505,62.907053861385755,31.360377295162692,0.0,0.0,0.0,0.0,17,62,501,3.8501849352476967,31.111978267082193,-0.29457742798244846,-0.5891548559649011,5.670402848555307,11.340805697110696,,,,,,,,,
43,1536.9,16,1013,505,62.907053861385755,31.360377295162692,0.0,0.0,0.0,0.0,17,62,501,3.8501849352476967,31.111978267082193,-0.8709847191178308,-0.26745743905699393,5.290411116942137,16.518825629702125,,,,,,,,,
