frame_no,timestamp,size_px-darkorange,position_px_x-darkorange,position_px_y-darkorange,rx-darkorange,ry-darkorange,vx-darkorange,vy-darkorange,ax-darkorange,ay-darkorange,size_px-green,position_px_x-green,position_px_y-green,rx-green,ry-green,vx-green,vy-green,ax-green,ay-green,size_px-lightorange,position_px_x-lightorange,position_px_y-lightorange,rx-lightorange,ry-lightorange,vx-lightorange,vy-lightorange,ax-lightorange,ay-lightorange
85,3009.0,17,268,119,16.64273488139327,7.389871085394772,-33.513490312107564,-29.49029159126793,0.4161265131138936,20.26176503355629,,,,,,,,,,,,,,,,,,
86,3044.8,18,248,103,15.400739740990787,6.396274973072787,-34.619940017287234,-29.603891937082597,12.871717709138755,15.81489681047901,,,,,,,,,,,,,,,,,,
87,3081.0,18,229,86,14.220844357608428,5.3405791037306765,-34.41978637467512,-29.43218290507551,12.004698755960142,15.019048048501466,,,,,,,,,,,,,,,,,,
88,3118.4,18,209,69,12.978849217205946,4.284883234388565,-34.360020337626985,-29.384121433344,-15.891995352591493,-18.32081150661055,,,,,,,,,,,,,,,,,,
89,3152.8,18,189,53,11.736854076803462,3.2912871220665796,-33.997921119766474,-29.63273916166605,-1.3528492365321503,-16.349104673135578,,,,,,,,,,,,,,,,,,
90,3189.5,18,170,36,10.556958693421103,2.2355912527244692,,,,,,,,,,,,,,,,,,,,,,
91,3220.8,17,151,19,9.377063310038745,1.1798953833823587,,,,,,,,,,,,,,,,,,,,,,
92,3256.7,17,132,2,8.197167926656386,0.12419951404024827,,,,,,,,,,,,,,,,,,,,,,
110,3892.8,,,,,,,,,,18,128,1027,7.9487688985758895,63.776450459667494,,,,,,,,,,,,,
111,3928.8,,,,,,,,,,19,159,987,9.873861366199739,61.29246017886253,,,,,,,,,,,,,
112,3965.7,,,,,,,,,,19,188,946,11.674754319783338,58.74637014103744,,,,,,,,,,,,,
113,4000.9,,,,,,,,,,18,219,907,13.599846787407186,56.32447961725259,52.43962761900518,-70.66158289321392,3.0201002400657933,-31.927519118217127,,,,,,,,,
114,4037.0,,,,,,,,,,18,248,866,15.400739740990787,53.778389579427504,51.60048301108305,-70.9849092920405,9.61693567538182,-28.443354020887273,,,,,,,,,
115,4068.8,,,,,,,,,,17,278,826,17.26373245159451,51.29439929862254,51.884787875086275,-70.67745329295792,-45.092247390027914,31.068949455514332,,,,,,,,,
116,4104.8,,,,,,,,,,17,307,786,19.06462540517811,48.81040901781758,50.510698756964096,-70.44036811134184,-40.150588441049265,36.18574398582188,,,,,,,,,
117,4140.7,,,,,,,,,,16,335,745,20.803418601741587,46.26431897999248,49.935788019668934,-70.45313522215336,-41.7229142947476,38.69936308331982,,,,,,,,,
118,4176.8,,,,,,,,,,17,364,706,22.604311555325186,43.84242845620764,48.92122376953843,-70.3874712778102,-9.788569379376678,-25.698912137964676,,,,,,,,,
119,4212.7,,,,,,,,,,18,391,667,24.28100499486854,41.4205379324228,49.24276032794481,-69.76057713125515,16.64848595691058,-23.585355105623687,,,,,,,,,
120,4248.8,,,,,,,,,,19,418,626,25.957698434411892,38.874447894597715,,,,,,,,,,,,,
121,4280.7,,,,,,,,,,19,445,586,27.63439187395524,36.39045761379275,,,,,,,,,,,,,
122,4316.8,,,,,,,,,,19,475,548,29.497384584558965,34.03066684702803,,,,,,,,,,,,,
