frame_no,timestamp,size_px-darkorange,position_px_x-darkorange,position_px_y-darkorange,rx-darkorange,ry-darkorange,vx-darkorange,vy-darkorange,ax-darkorange,ay-darkorange,size_px-green,position_px_x-green,position_px_y-green,rx-green,ry-green,vx-green,vy-green,ax-green,ay-green,size_px-lightorange,position_px_x-lightorange,position_px_y-lightorange,rx-lightorange,ry-lightorange,vx-lightorange,vy-lightorange,ax-lightorange,ay-lightorange
0,124.2,,,,,,,,,,,,,,,,,,,75,1016,982,,,,,,
1,124.2,,,,,,,,,,,,,,,,,,,35,1073,418,,,,,,
2,247.7,,,,,,,,,,,,,,,,,,,63,31,818,,,,,,
3,269.4,16,1043,510,64.77004657198948,31.670876080263312,,,,,16,22,511,1.366194654442731,31.732975837283437,,,,,,,,,,,,,
4,294.5,15,1042,513,64.70794681496935,31.857175351323683,,,,,16,23,511,1.4282944114628553,31.732975837283437,,,,,,,,,,,,,
5,309.7,,,,,,,,,,16,23,512,1.4282944114628553,31.795075594303558,,,,,,,,,,,,,
6,323.7,,,,,,,,,,16,23,511,1.4282944114628553,31.732975837283437,1.7666240036079157,0.0,22.945932579581793,0.0,,,,,,,,,
7,334.3,,,,,,,,,,16,24,511,1.4903941684829793,31.732975837283437,0.7474713577496575,0.0,-40.84542938522722,0.0,,,,,,,,,
8,344.3,10,1034,514,64.21114875880836,31.919275108343808,,,,,16,24,511,1.4903941684829793,31.732975837283437,1.1397299372611231,-1.13972993726107,-37.86478196880808,37.86478196880632,,,,,,,,,
9,353.2,16,1043,510,64.77004657198948,31.670876080263312,,,,,16,24,511,1.4903941684829793,31.732975837283437,1.5901531507809263,0.0,-34.91005819497093,0.0,,,,,,,,,
10,370.9,16,1043,510,64.77004657198948,31.670876080263312,,,,,16,24,511,1.4903941684829793,31.732975837283437,0.0,0.0,0.0,0.0,,,,,,,,,
11,404.5,16,1043,510,64.77004657198948,31.670876080263312,5.959223176585951,-2.6485436340381794,-110.4582609191094,49.09256040849268,16,24,511,1.4903941684829793,31.732975837283437,0.0,0.0,0.0,0.0,,,,,,,,,
12,444.3,16,1043,510,64.77004657198948,31.670876080263312,0.0,0.0,0.0,0.0,16,24,511,1.4903941684829793,31.732975837283437,0.0,0.0,0.0,0.0,,,,,,,,,
13,476.6,13,1037,507,64.39744802986873,31.484576809202938,-0.0198968419355816,-0.009948420967790436,66.32280645194832,33.16140322597353,16,24,511,1.4903941684829793,31.732975837283437,0.0,0.0,0.0,0.0,,,,,,,,,
14,512.4,16,1043,510,64.77004657198948,31.670876080263312,0.0,0.0,0.0,0.0,16,24,511,1.4903941684829793,31.732975837283437,0.0,0.0,0.0,0.0,,,,,,,,,
15,547.1,16,1043,510,64.77004657198948,31.670876080263312,0.0,0.0,0.0,0.0,16,24,511,1.4903941684829793,31.732975837283437,0.2807999559115035,0.28079995591149043,5.463034161702401,5.463034161702147,,,,,,,,,
16,582.9,16,1043,510,64.77004657198948,31.670876080263312,1.7672939864670218,0.883646993233494,-32.69739105396895,-16.348695526984162,16,24,511,1.4903941684829793,31.732975837283437,0.2848214482875508,0.2848214482875376,5.358823109831627,5.358823109831378,,,,,,,,,
17,618.8,16,1043,510,64.77004657198948,31.670876080263312,0.0,0.0,0.0,0.0,16,24,511,1.4903941684829793,31.732975837283437,0.299376280977463,0.29937628097744906,5.627373702583892,5.62737370258363,,,,,,,,,
18,655.0,16,1043,510,64.77004657198948,31.670876080263312,0.0,0.0,0.0,0.0,16,25,512,1.5524939255031034,31.795075594303558,0.2832964982524114,0.2832964982523983,-5.416759048803276,-5.416759048803025,,,,,,,,,
19,691.0,16,1043,510,64.77004657198948,31.670876080263312,0.0,0.0,0.0,0.0,16,25,512,1.5524939255031034,31.795075594303558,0.28236914395850327,0.28236914395849017,-5.404194142746475,-5.404194142746223,,,,,,,,,
20,723.4,16,1043,510,64.77004657198948,31.670876080263312,0.0,0.0,0.0,0.0,16,25,512,1.5524939255031034,31.795075594303558,0.3011784719244188,0.3011784719244048,-5.59291498466887,-5.59291498466861,,,,,,,,,
21,759.6,16,1043,510,64.77004657198948,31.670876080263312,0.0,0.0,0.0,0.0,16,25,512,1.5524939255031034,31.795075594303558,0.0,0.0,0.0,0.0,,,,,,,,,
22,795.5,16,1043,510,64.77004657198948,31.670876080263312,0.0,0.0,0.0,0.0,16,25,512,1.5524939255031034,31.795075594303558,0.0,0.0,0.0,0.0,,,,,,,,,
23,831.1,16,1043,510,64.77004657198948,31.670876080263312,0.0,0.0,0.0,0.0,16,25,512,1.5524939255031034,31.795075594303558,0.0,0.0,0.0,0.0,,,,,,,,,
24,867.0,16,1043,510,64.77004657198948,31.670876080263312,0.0,0.0,0.0,0.0,16,25,512,1.5524939255031034,31.795075594303558,0.0,0.0,0.0,0.0,,,,,,,,,
25,903.1,16,1043,510,64.77004657198948,31.670876080263312,0.0,0.0,0.0,0.0,16,25,512,1.5524939255031034,31.795075594303558,0.0,0.0,0.0,0.0,,,,,,,,,
26,939.1,16,1043,510,64.77004657198948,31.670876080263312,0.0,0.0,0.0,0.0,16,25,512,1.5524939255031034,31.795075594303558,0.0,0.0,0.0,0.0,,,,,,,,,
