frame_no,timestamp,size_px-darkorange,position_px_x-darkorange,position_px_y-darkorange,rx-darkorange,ry-darkorange,vx-darkorange,vy-darkorange,ax-darkorange,ay-darkorange,size_px-green,position_px_x-green,position_px_y-green,rx-green,ry-green,vx-green,vy-green,ax-green,ay-green,size_px-lightorange,position_px_x-lightorange,position_px_y-lightorange,rx-lightorange,ry-lightorange,vx-lightorange,vy-lightorange,ax-lightorange,ay-lightorange
0,128.0,,,,,,,,,,,,,,,,,,,69,648,642,,,,,,
1,128.0,,,,,,,,,,,,,,,,,,,47,246,236,,,,,,
2,216.3,,,,,,,,,,,,,,,,,,,17,104,95,,,,,,
50,1778.0,,,,,,,,,,12,484,1037,30.056282397740084,64.39744802986873,,,,,,,,,,,,,
51,1813.9,,,,,,,,,,18,482,1024,29.932082883699834,63.590151188607116,,,,,,,,,,,,,
52,1849.8,,,,,,,,,,17,480,999,29.80788336965959,62.037657263104016,,,,,,,,,,,,,
53,1886.0,,,,,,,,,,18,479,975,29.745783612639464,60.54726309462104,-2.9283505426440417,-39.95138262664087,-0.9881813280069541,-79.65781694607762,,,,,,,,,
54,1923.3,,,,,,,,,,18,477,950,29.621584098599214,58.99476916911793,-2.936837556568989,-43.15240616800293,-1.8032952865767768,-20.970494752886612,,,,,,,,,
55,1953.7,,,,,,,,,,18,476,926,29.55948434157909,57.50437500063495,-2.9011215640970853,-42.726335288882424,-9.824265100760151,17.418100426796187,,,,,,,,,
56,1990.2,,,,,,,,,,17,474,901,29.435284827538844,55.95188107513185,-2.933511371981713,-42.84809770060839,0.889125102715756,24.05867924996407,,,,,,,,,
57,2025.8,,,,,,,,,,18,472,877,29.311085313498594,54.46148690664887,-2.9528792156638315,-43.112036548692025,1.4902873042383893,21.7581946418799,,,,,,,,,
58,2062.2,,,,,,,,,,17,470,853,29.186885799458345,52.97109273816589,-2.9020476292601627,-42.442508522208364,9.807194775173462,-12.186270626352771,,,,,,,,,
59,2097.8,8,1091,1037,67.75083490895544,64.39744802986873,,,,,17,469,829,29.12478604243822,51.480698569682914,-3.2401064927919143,-42.58881195783747,-6.5879191698198465,-19.2392416519914,,,,,,,,,
60,2133.9,21,1006,994,62.472355562244886,61.727158478003396,,,,,17,467,804,29.000586528397974,49.92820464417981,-3.2362984711642464,-42.190869205759476,-6.733936804708594,-4.715320582073316,,,,,,,,,
61,2166.0,22,912,937,56.63497840235321,58.18747232785632,,,,,17,466,781,28.93848677137785,48.49991023271696,-3.1972577366959554,-42.29091837568842,-15.495250795130913,15.107082698027991,,,,,,,,,
62,2201.8,23,817,876,50.735501485441425,54.399387149628744,-147.9429987870573,-96.92717880481382,301.2687776738271,-15.230346793759994,17,463,756,28.752187500317476,46.94741630721385,-18.185451341524544,-44.77179506657706,-280.8225586904231,-22.741202746847023,,,,,,,,,
63,2237.8,24,723,813,44.89812432554975,50.487102457360926,-123.42476392160316,-97.42774910386112,880.0937203149446,207.0016032576095,17,461,733,28.62798798627723,45.51912189575099,-44.11817648596633,-48.41238765971692,-780.2127044811826,-115.04441866638551,,,,,,,,,
64,2273.8,23,627,756,38.936547651617836,46.94741630721385,-91.90673863931174,-90.98831860318407,1340.8470171549598,246.37036138854035,17,459,709,28.50378847223698,44.02872772726801,-72.19934774869112,-52.387448331878325,-1264.691947943182,-202.42674793346202,,,,,,,,,
65,2309.8,18,588,706,36.514657127833,43.84242845620764,-62.19662319582064,-86.55290107259478,1286.6270666083333,207.34660109411294,21,405,676,25.150401593150278,41.979435745603915,-103.24201805425953,-57.50872826674405,-1294.2990471009657,-213.12793058957863,,,,,,,,,
