frame_no,timestamp,size_px-darkorange,position_px_x-darkorange,position_px_y-darkorange,rx-darkorange,ry-darkorange,vx-darkorange,vy-darkorange,ax-darkorange,ay-darkorange,size_px-green,position_px_x-green,position_px_y-green,rx-green,ry-green,vx-green,vy-green,ax-green,ay-green,size_px-lightorange,position_px_x-lightorange,position_px_y-lightorange,rx-lightorange,ry-lightorange,vx-lightorange,vy-lightorange,ax-lightorange,ay-lightorange
0,128.2,,,,,,,,,,,,,,,,,,,70,1043,976,,,,,,
1,128.2,,,,,,,,,,,,,,,,,,,41,1026,901,,,,,,
2,242.3,,,,,,,,,,,,,,,,,,,35,1042,904,,,,,,
3,265.0,16,951,948,59.05686892613806,58.87056965507769,,,,,16,57,976,3.5396861501470758,60.60936285164116,,,,,,,,,,,,,
4,279.8,16,951,949,59.05686892613806,58.93266941209781,,,,,16,57,976,3.5396861501470758,60.60936285164116,,,,,,,,,,,,,
5,292.7,16,952,949,59.11896868315818,58.93266941209781,,,,,16,57,978,3.5396861501470758,60.73356236568141,,,,,,,,,,,,,
6,304.1,16,951,949,59.05686892613806,58.93266941209781,0.0,0.7764675501237076,0.0,-41.52232888362076,16,57,980,3.5396861501470758,60.85776187972166,0.0,3.95452998151865,0.0,-122.67960806525258,,,,,,,,,
7,320.6,16,951,949,59.05686892613806,58.93266941209781,0.0,0.0,0.0,0.0,16,57,981,3.5396861501470758,60.91986163674178,0.0,4.073831708575957,0.0,-173.35454079046625,,,,,,,,,
8,331.4,16,951,949,59.05686892613806,58.93266941209781,-1.023730412583971,0.0,30.0214197238701,0.0,17,57,981,3.5396861501470758,60.91986163674178,0.0,3.0711912377520303,0.0,-90.06425917161371,,,,,,,,,
9,341.5,16,951,949,59.05686892613806,58.93266941209781,0.0,0.0,0.0,0.0,16,57,981,3.5396861501470758,60.91986163674178,0.0,1.2054780358257453,0.0,-24.328517372870735,,,,,,,,,
10,367.6,16,951,949,59.05686892613806,58.93266941209781,0.0,0.0,0.0,0.0,17,57,981,3.5396861501470758,60.91986163674178,0.0,0.0,0.0,0.0,,,,,,,,,
11,399.6,16,951,949,59.05686892613806,58.93266941209781,0.0,0.0,0.0,0.0,17,57,981,3.5396861501470758,60.91986163674178,0.22222671644301537,0.0,6.516912505660269,0.0,,,,,,,,,
12,440.6,16,951,949,59.05686892613806,58.93266941209781,0.0,0.0,0.0,0.0,16,57,981,3.5396861501470758,60.91986163674178,0.2952050202714042,0.0,5.95771988438757,0.0,,,,,,,,,
13,471.7,16,951,949,59.05686892613806,58.93266941209781,0.0,0.0,0.0,0.0,16,57,981,3.5396861501470758,60.91986163674178,0.28300291758175805,-0.2830029175817439,5.437135784471819,-5.437135784471546,,,,,,,,,
14,507.7,16,951,949,59.05686892613806,58.93266941209781,0.0,0.0,0.0,0.0,16,58,981,3.6017859071672,60.91986163674178,0.28683379930019504,-0.288432498291017,-5.321591823751299,-5.336401448492453,,,,,,,,,
15,543.7,16,951,949,59.05686892613806,58.93266941209781,0.0,0.0,0.0,0.0,17,58,981,3.6017859071672,60.91986163674178,0.5899993825550102,-0.28240459526725836,-0.23910955880840243,-5.47826566958794,,,,,,,,,
16,579.5,16,951,949,59.05686892613806,58.93266941209781,0.0,0.0,0.0,0.0,16,58,980,3.6017859071672,60.85776187972166,0.5760645363647893,-0.5760645363647603,2.0771374325952756e-15,-2.7695165767937008e-15,,,,,,,,,
17,615.5,16,951,949,59.05686892613806,58.93266941209781,0.0,0.0,0.0,0.0,16,58,980,3.6017859071672,60.85776187972166,0.2868337993001948,-0.5752662975911975,5.3215918237512945,0.014809624741423322,,,,,,,,,
18,651.3,16,951,949,59.05686892613806,58.93266941209781,0.2780157688911766,0.0,5.167579347419643,0.0,16,59,980,3.6638856641873243,60.85776187972166,0.014127518389720007,-0.5701590561720724,-10.464828436828974,0.12966974198916226,,,,,,,,,
19,687.3,16,951,949,59.05686892613806,58.93266941209781,0.0,0.0,0.0,0.0,16,59,979,3.6638856641873243,60.795662122701536,-0.018760722448660956,-0.283417236552691,-11.035719087448063,5.429448976105188,,,,,,,,,
20,723.6,16,951,949,59.05686892613806,58.93266941209781,0.0,0.0,0.0,0.0,16,59,979,3.6638856641873243,60.795662122701536,-0.02207361526893188,-0.2818185375618541,-11.036807634465939,5.414381125107666,,,,,,,,,
21,761.6,16,952,949,59.11896868315818,58.93266941209781,-0.0387340616889516,0.0,-10.911003292662219,0.0,16,58,979,3.6017859071672,60.795662122701536,-0.27214239744179985,0.0387340616889516,5.274077469802326,10.911003292662219,,,,,,,,,
