frame_no,timestamp,size_px-darkorange,position_px_x-darkorange,position_px_y-darkorange,rx-darkorange,ry-darkorange,vx-darkorange,vy-darkorange,ax-darkorange,ay-darkorange,size_px-green,position_px_x-green,position_px_y-green,rx-green,ry-green,vx-green,vy-green,ax-green,ay-green,size_px-lightorange,position_px_x-lightorange,position_px_y-lightorange,rx-lightorange,ry-lightorange,vx-lightorange,vy-lightorange,ax-lightorange,ay-lightorange
0,135.5,,,,,,,,,,,,,,,,,,,66,1034,1021,,,,,,
1,135.5,,,,,,,,,,,,,,,,,,,54,176,150,,,,,,
2,255.2,,,,,,,,,,,,,,,,,,,22,201,169,,,,,,
56,2002.2,,,,,,,,,,17,9,353,0.5588978131811173,21.92121422810382,,,,,,,,,,,,,
57,2038.0,,,,,,,,,,18,55,365,3.4154866361068277,22.66641131234531,,,,,,,,,,,,,
58,2074.3,,,,,,,,,,19,101,378,6.272075459032538,23.473708153606925,,,,,,,,,,,,,
59,2106.0,,,,,,,,,,19,148,390,9.190764038978372,24.218905237848414,81.25685131460241,21.42302351326629,-36.643214745551305,-13.732717258168995,,,,,,,,,
60,2145.5,,,,,,,,,,19,194,402,12.047352861904082,24.964102322089904,80.86265510979356,21.68501335494009,10.53442050934391,5.788716220480997,,,,,,,,,
61,2178.0,,,,,,,,,,19,240,414,14.903941684829794,25.709299406331393,80.8392377326482,21.7211348392231,-46.279420909781216,3.141327321684673,,,,,,,,,
62,2214.1,,,,,,,,,,19,286,426,17.760530507755504,26.454496490572883,78.19769848960053,20.98798627426894,-19.955357409895342,5.683924677274343,,,,,,,,,
63,2250.0,,,,,,,,,,18,331,439,20.55501957366109,27.261793331834497,79.33566450208085,21.93971713195846,-39.75912113542489,-0.9140027847226829,,,,,,,,,
64,2285.8,,,,,,,,,,18,376,452,23.349508639566675,28.06909017309611,78.77314734928893,21.658582163357494,7.947502851167439,-4.301859341454905,,,,,,,,,
65,2322.0,,,,,,,,,,18,420,463,26.081897948452138,28.752187500317476,78.10313741116802,22.039788530762884,18.20260340743949,13.81194662011109,,,,,,,,,
66,2357.8,,,,,,,,,,18,465,477,28.876387014357725,29.621584098599214,77.37450935773634,21.679312887061478,3.3740535223546413,-3.917244801492216,,,,,,,,,
67,2390.1,22,1037,882,64.39744802986873,54.77198569174949,,,,,18,509,488,31.608776323243188,30.30468142582058,77.04035413399454,21.36562132302639,-41.1746018980399,-1.31579819126039,,,,,,,,,
68,2425.7,23,952,800,59.11896868315818,49.67980561609931,,,,,17,552,501,34.27906587510852,31.111978267082193,49.09435142316016,1.3060527289805732,-577.6777430025776,-413.6911327682758,,,,,,,,,
69,2461.9,24,864,715,53.654190065387255,44.40132626938876,,,,,17,595,513,36.94935542697387,31.857175351323683,15.344952655508454,-23.88943716923788,-1195.1042495305767,-871.5630636768823,,,,,,,,,
70,2498.0,24,778,630,48.31361096165658,39.12284692267821,-47.193513212698534,-70.50250449458018,1888.209914023291,1381.486914497267,17,639,525,39.681744735859326,32.60237243556517,-24.747817904219982,-52.373289053116686,-1845.5385035368893,-1365.485135564866,,,,,,,,,
71,2534.3,18,790,616,49.05880804589807,38.25345032439647,-7.493304324533765,-41.70874299084673,1567.9869675012767,1169.5453949134685,22,583,464,36.20415834273237,28.8142872573376,-64.83748903780831,-83.24870693430495,-1520.514530680076,-1143.4867615832018,,,,,,,,,
72,2572.3,18,831,627,51.60489808372316,38.936547651617836,30.70402995061793,-13.617881185675436,892.5082847964437,650.0348756288644,22,505,385,31.360377295162692,23.908406452747794,-101.94169596924137,-111.56743476875323,-929.6538777293821,-716.8064580534669,,,,,,,,,
73,2605.9,18,873,637,54.21308787856837,39.557545221819076,64.49608308125875,11.693965122474259,182.0328347062214,142.08064096249882,22,423,306,26.268197219512512,19.002525648157988,-136.03633902793374,-136.58054475775612,-217.27004370525512,-195.35370974818983,,,,,,,,,
74,2638.3,18,914,648,56.75917791639346,40.240642549040444,72.76042398395066,18.77688360876146,-24.646038491961143,-6.360267997926266,22,342,225,21.238116900882456,13.97244532952793,,,,,,,,,,,,,
75,2674.2,18,956,659,59.36736771123868,40.923739876261806,72.85075240547151,18.788217176486437,-65.29096477968737,-13.997616312632946,22,260,142,16.145936825232276,8.818165496857628,,,,,,,,,,,,,
76,2710.0,18,997,669,61.91345774906377,41.54473744646305,,,,,21,176,60,10.929557235541848,3.7259854212074486,,,,,,,,,,,,,
77,2746.1,17,1038,680,64.45954778688886,42.227834773684414,,,,,,,,,,,,,,,,,,,,,,
78,2784.5,17,1079,691,67.00563782471394,42.91093210090578,,,,,,,,,,,,,,,,,,,,,,
