frame_no,timestamp,size_px-darkorange,position_px_x-darkorange,position_px_y-darkorange,rx-darkorange,ry-darkorange,vx-darkorange,vy-darkorange,ax-darkorange,ay-darkorange,size_px-green,position_px_x-green,position_px_y-green,rx-green,ry-green,vx-green,vy-green,ax-green,ay-green,size_px-lightorange,position_px_x-lightorange,position_px_y-lightorange,rx-lightorange,ry-lightorange,vx-lightorange,vy-lightorange,ax-lightorange,ay-lightorange
0,137.4,,,,,,,,,,,,,,,,,,,57,63,481,3.912284692267821,29.86998312667971,,,,
1,137.4,,,,,,,,,,,,,,,,,,,73,1046,984,64.95634584304985,61.106160907802156,,,,
2,255.7,,,,,,,,,,,,,,,,,,,76,1017,819,,,,,,
3,276.6,,,,,,,,,,,,,,,,,,,31,1056,940,65.57734341325109,58.37377159891669,,,,
4,305.4,,,,,,,,,,,,,,,,,,,29,1059,933,65.76364268431146,57.93907329977582,,,,
5,319.9,16,979,961,60.795662122701536,59.6778664963393,,,,,16,63,973,3.912284692267821,60.42306358058079,,,,,,,,,,,,,
6,335.5,16,978,961,60.73356236568141,59.6778664963393,,,,,16,63,973,3.912284692267821,60.42306358058079,,,,,,,,,,,,,
7,345.6,16,978,961,60.73356236568141,59.6778664963393,,,,,17,63,973,3.912284692267821,60.42306358058079,,,,,,,,,,,,,
8,356.7,16,979,961,60.795662122701536,59.6778664963393,-0.6123645611168412,0.0,-33.280682669393535,0.0,16,63,973,3.912284692267821,60.42306358058079,0.0,0.0,0.0,0.0,,,,,,,,,
9,366.7,16,978,961,60.73356236568141,59.6778664963393,0.0,0.0,0.0,0.0,16,63,972,3.912284692267821,60.36096382356067,0.0,-1.06627330048285,0.0,59.23740558238057,,,,,,,,,
10,377.8,16,978,961,60.73356236568141,59.6778664963393,0.0,0.0,0.0,0.0,17,63,973,3.912284692267821,60.42306358058079,0.1727044786679818,0.0,10.72698625266968,0.0,,,,,,,,,
11,402.1,16,978,961,60.73356236568141,59.6778664963393,-0.9521750334809623,0.0,18.311058336172355,0.0,16,63,973,3.912284692267821,60.42306358058079,0.18145202403933836,0.0,7.993481235213136,0.0,,,,,,,,,
12,433.9,16,978,961,60.73356236568141,59.6778664963393,0.0,0.0,0.0,0.0,16,63,973,3.912284692267821,60.42306358058079,0.21956018928913384,0.570258757739717,6.534529443128986,-10.53109432575654,,,,,,,,,
13,470.5,16,978,961,60.73356236568141,59.6778664963393,-0.2596349767710215,0.2596349767710215,-5.601617621812762,5.601617621812762,17,64,973,3.9743844492879448,60.42306358058079,0.36293164580386894,0.0,-6.622840251895417,0.0,,,,,,,,,
14,506.1,16,978,961,60.73356236568141,59.6778664963393,-0.2820743680159242,0.2820743680159242,-5.424507077229312,5.424507077229312,16,64,973,3.9743844492879448,60.42306358058079,0.30418966610002596,0.0,-5.633141964815297,0.0,,,,,,,,,
15,542.2,16,978,961,60.73356236568141,59.6778664963393,-0.2878976252666532,0.5757952505333392,-5.316668979993592,10.633337959987793,17,64,973,3.9743844492879448,60.42306358058079,-0.0015927915517630693,0.0,-10.618610345084608,0.0,,,,,,,,,
16,580.1,16,977,962,60.67146260866129,59.73996625335942,-0.2785713542639807,0.5763858504224003,5.256063287999637,0.17850780978174258,16,64,973,3.9743844492879448,60.42306358058079,-0.29781449615839833,0.0,-5.4345710977809905,0.0,,,,,,,,,
17,614.1,16,977,962,60.67146260866129,59.73996625335942,-0.2874988750931535,0.5749977501863399,5.324053242465807,6.09357645334598e-13,16,64,973,3.9743844492879448,60.42306358058079,0.0,0.0,0.0,0.0,,,,,,,,,
18,650.2,16,977,963,60.67146260866129,59.80206601037955,0.02326580492083352,0.5635955285112566,11.078954724206307,-10.859258738174505,16,63,973,3.912284692267821,60.42306358058079,-0.28179776425562425,-0.30506356917644567,5.429629369087175,-5.649325355119365,,,,,,,,,
19,686.1,16,977,963,60.67146260866129,59.80206601037955,0.30096707272795126,0.591241457153847,5.678624013734931,0.10178665684932625,16,63,973,3.912284692267821,60.42306358058079,-0.290274384425875,0.0,5.576837356885205,0.0,,,,,,,,,
20,722.1,16,977,963,60.67146260866129,59.80206601037955,0.30375417673469246,0.5859666510128698,5.625077346938749,0.20312779308327727,16,64,973,3.9743844492879448,60.42306358058079,0.0,0.0,0.0,0.0,,,,,,,,,
21,754.0,16,978,963,60.73356236568141,59.80206601037955,0.30534017293675775,0.28101152559413783,-5.643995802897553,5.41448026192944,16,63,972,3.912284692267821,60.36096382356067,0.2810115255941499,-0.024328647342619938,5.414480261929673,11.058476064826994,,,,,,,,,
22,790.2,16,978,964,60.73356236568141,59.86416576739967,0.5849471385475308,0.30430530195993133,-0.2227149682098668,-5.614488966050393,16,63,973,3.912284692267821,60.42306358058079,0.2806418365875794,-0.28064183658756736,5.391773997840141,-5.39177399783991,,,,,,,,,
