frame_no,timestamp,size_px-darkorange,position_px_x-darkorange,position_px_y-darkorange,rx-darkorange,ry-darkorange,vx-darkorange,vy-darkorange,ax-darkorange,ay-darkorange,size_px-green,position_px_x-green,position_px_y-green,rx-green,ry-green,vx-green,vy-green,ax-green,ay-green,size_px-lightorange,position_px_x-lightorange,position_px_y-lightorange,rx-lightorange,ry-lightorange,vx-lightorange,vy-lightorange,ax-lightorange,ay-lightorange
0,129.9,,,,,,,,,,,,,,,,,,,65,1056,989,65.57734341325109,61.416659692902776,,,,
1,129.9,,,,,,,,,,,,,,,,,,,76,603,981,37.44615348313486,60.91986163674178,,,,
2,243.4,,,,,,,,,,,,,,,,,,,50,1054,973,,,,,,
3,266.0,,,,,,,,,,,,,,,,,,,33,1057,947,65.63944317027122,58.80846989805756,,,,
4,282.2,,,,,,,,,,,,,,,,,,,32,1060,943,65.82574244133158,58.56007086997706,,,,
5,297.2,16,983,976,61.04406115078203,60.60936285164116,,,,,16,498,977,30.925678996021823,60.67146260866129,,,,,,,,,,,,,
6,308.4,16,983,976,61.04406115078203,60.60936285164116,,,,,16,498,977,30.925678996021823,60.67146260866129,,,,,,,,,,,,,
7,322.3,16,983,976,61.04406115078203,60.60936285164116,,,,,16,498,977,30.925678996021823,60.67146260866129,,,,,,,,,,,,,
8,332.0,16,983,977,61.04406115078203,60.67146260866129,0.0,0.7747236297717145,0.0,-58.031732567169655,16,498,977,30.925678996021823,60.67146260866129,0.0,-0.36489485674010996,0.0,-20.97096877816723,,,,,,,,,
9,341.4,16,983,976,61.04406115078203,60.60936285164116,0.0,0.0,0.0,0.0,16,498,977,30.925678996021823,60.67146260866129,0.0,-0.19283624444126685,0.0,-11.687045117652536,,,,,,,,,
10,357.7,16,983,976,61.04406115078203,60.60936285164116,0.0,0.0,0.0,0.0,16,498,977,30.925678996021823,60.67146260866129,0.0,-0.14240701527454494,0.0,-8.045594083307629,,,,,,,,,
11,393.5,16,983,976,61.04406115078203,60.60936285164116,-0.20519238492587497,-0.645744192271752,-6.672923087020323,11.837657053560989,16,498,976,30.925678996021823,60.60936285164116,0.0,-0.645744192271752,0.0,11.837657053560989,,,,,,,,,
12,429.3,16,983,976,61.04406115078203,60.60936285164116,0.0,0.0,0.0,0.0,16,498,976,30.925678996021823,60.60936285164116,0.25433525340339336,-0.391094589296437,5.786922716800756,7.176047510026371,,,,,,,,,
13,465.5,16,983,976,61.04406115078203,60.60936285164116,-0.28803226818238037,0.0,-5.343826867947687,0.0,16,498,976,30.925678996021823,60.60936285164116,0.28803226818239686,3.0291587558681105e-16,5.3438268679479926,10.687653735896594,,,,,,,,,
14,502.6,16,982,976,60.98196139376191,60.60936285164116,0.03312514098871966,0.0,11.041713662906565,0.0,16,498,976,30.925678996021823,60.60936285164116,0.30967818049950147,0.0,5.676960229138432,0.0,,,,,,,,,
15,538.3,16,983,976,61.04406115078203,60.60936285164116,-0.30954020440339125,0.0,-5.6796367780438795,0.0,16,499,976,30.987778753041948,60.60936285164116,0.2769372655608555,0.0,-5.3722068973977795,0.0,,,,,,,,,
16,573.3,16,982,976,60.98196139376191,60.60936285164116,-0.2828645504340657,0.0,5.439702892962802,0.0,16,499,977,30.987778753041948,60.67146260866129,0.28286455043408193,-0.021048511905637664,-5.439702892963114,-11.07816416086205,,,,,,,,,
17,605.7,16,983,976,61.04406115078203,60.60936285164116,0.025190192020463922,0.0,-11.19564089798427,0.0,16,499,976,30.987778753041948,60.60936285164116,0.3075947872877399,0.2824045952672907,-5.717375228396658,5.478265669588567,,,,,,,,,
18,641.4,16,982,976,60.98196139376191,60.60936285164116,-0.30829253987537364,0.0,5.7038397756775865,0.0,16,499,976,30.987778753041948,60.60936285164116,0.0,0.0,0.0,0.0,,,,,,,,,
19,677.3,16,982,976,60.98196139376191,60.60936285164116,0.0,0.0,0.0,0.0,16,499,976,30.987778753041948,60.60936285164116,0.0,-0.30432777236226866,0.0,5.630486075157606,,,,,,,,,
20,713.3,16,982,976,60.98196139376191,60.60936285164116,-0.2837968044926898,0.0,5.452388174691445,0.0,16,499,977,30.987778753041948,60.67146260866129,0.0,-0.019404164351767256,0.0,-11.08809391529597,,,,,,,,,
21,749.5,16,982,976,60.98196139376191,60.60936285164116,0.0,0.0,0.0,0.0,16,499,976,30.987778753041948,60.60936285164116,0.0,0.0,0.0,0.0,,,,,,,,,
22,785.4,16,982,976,60.98196139376191,60.60936285164116,0.0,0.0,0.0,0.0,16,499,976,30.987778753041948,60.60936285164116,0.0,0.0,0.0,0.0,,,,,,,,,
23,817.4,16,982,976,60.98196139376191,60.60936285164116,0.27149663708057514,0.0,5.216073719127283,0.0,16,499,976,30.987778753041948,60.60936285164116,0.0,-0.30756896860323796,0.0,5.551786436881549,,,,,,,,,
24,854.6,16,982,976,60.98196139376191,60.60936285164116,0.0,0.0,0.0,0.0,16,499,976,30.987778753041948,60.60936285164116,0.0,0.0,0.0,0.0,,,,,,,,,
25,889.3,16,982,976,60.98196139376191,60.60936285164116,0.0,0.0,0.0,0.0,16,499,976,30.987778753041948,60.60936285164116,0.0,0.0,0.0,0.0,,,,,,,,,
26,928.2,16,983,976,61.04406115078203,60.60936285164116,0.2678198213081571,0.0,-5.282442234874901,0.0,16,499,976,30.987778753041948,60.60936285164116,0.0,0.0,0.0,0.0,,,,,,,,,
27,961.5,16,982,976,60.98196139376191,60.60936285164116,0.0,0.0,0.0,0.0,16,499,976,30.987778753041948,60.60936285164116,0.0,0.0,0.0,0.0,,,,,,,,,
28,997.4,16,982,976,60.98196139376191,60.60936285164116,0.0,0.0,0.0,0.0,16,499,976,30.987778753041948,60.60936285164116,0.0,0.0,0.0,0.0,,,,,,,,,
29,1029.6,16,983,976,61.04406115078203,60.60936285164116,0.0,0.0,0.0,0.0,16,499,976,30.987778753041948,60.60936285164116,-0.2792205735534887,0.0,-5.507309143066846,0.0,,,,,,,,,
30,1065.5,16,982,976,60.98196139376191,60.60936285164116,0.2824690301523045,0.0,5.432096733698164,0.0,17,499,976,30.987778753041948,60.60936285164116,0.0,0.2824690301523368,0.0,5.432096733698786,,,,,,,,,
31,1102.3,16,982,976,60.98196139376191,60.60936285164116,0.0,0.0,0.0,0.0,16,499,976,30.987778753041948,60.60936285164116,-0.2873099421527119,0.2873099421527283,-5.477787266972582,5.477787266972895,,,,,,,,,
32,1137.4,16,983,976,61.04406115078203,60.60936285164116,0.0,0.0,0.0,0.0,17,498,976,30.925678996021823,60.60936285164116,-0.2832792604566137,0.3026102851668603,5.43200882946527,5.614291004951016,,,,,,,,,
33,1173.4,16,983,976,61.04406115078203,60.60936285164116,0.28274537302715863,0.0,-5.426974530271768,0.0,16,499,977,30.987778753041948,60.67146260866129,0.0,0.28274537302719094,0.0,-5.42697453027239,,,,,,,,,
34,1209.3,16,982,976,60.98196139376191,60.60936285164116,0.0,0.0,0.0,0.0,17,498,977,30.925678996021823,60.67146260866129,0.016167891707142928,0.28619933440745876,11.15027014285772,-5.498546290248961,,,,,,,,,
35,1241.7,16,983,976,61.04406115078203,60.60936285164116,-0.27325812969557484,0.0,-5.239849083328379,0.0,17,498,977,30.925678996021823,60.67146260866129,0.2732581296955905,0.3061558916752963,5.2398490833286795,-5.546302385422041,,,,,,,,,
36,1277.6,16,983,976,61.04406115078203,60.60936285164116,-0.2686841111965068,0.0,-5.157084667879218,0.0,17,499,977,30.987778753041948,60.67146260866129,0.0,0.0,0.0,0.0,,,,,,,,,
37,1313.4,16,982,976,60.98196139376191,60.60936285164116,0.2822124742781453,0.0,5.421949553854849,0.0,17,499,977,30.987778753041948,60.67146260866129,0.3037541767347094,0.0,-5.6250773469390625,0.0,,,,,,,,,
38,1352.1,16,982,976,60.98196139376191,60.60936285164116,0.0233489652454646,0.0,10.613166020666059,0.0,17,499,977,30.987778753041948,60.67146260866129,0.2755303452130562,0.0,-5.19868575873691,0.0,,,,,,,,,
39,1389.2,16,982,976,60.98196139376191,60.60936285164116,0.04009001697868764,0.0,10.690671194316385,0.0,17,499,977,30.987778753041948,60.67146260866129,0.0,0.0,0.0,0.0,,,,,,,,,
40,1421.4,16,983,976,61.04406115078203,60.60936285164116,0.28776483149934495,0.0,-5.319128123832632,0.0,17,499,977,30.987778753041948,60.67146260866129,0.0,0.0,0.0,0.0,,,,,,,,,
41,1458.1,16,983,976,61.04406115078203,60.60936285164116,0.28942787641655965,0.0,-5.592809206117094,0.0,17,499,977,30.987778753041948,60.67146260866129,0.0,0.0,0.0,0.0,,,,,,,,,
42,1493.3,16,983,976,61.04406115078203,60.60936285164116,0.2984129187008427,0.0,-5.727695176599665,0.0,17,499,977,30.987778753041948,60.67146260866129,0.0,0.0,0.0,0.0,,,,,,,,,
43,1529.6,16,983,976,61.04406115078203,60.60936285164116,0.0,0.0,0.0,0.0,17,499,977,30.987778753041948,60.67146260866129,0.3053401729367564,0.0,5.643995802897539,0.0,,,,,,,,,
44,1561.6,16,983,976,61.04406115078203,60.60936285164116,0.0,0.0,0.0,0.0,17,499,977,30.987778753041948,60.67146260866129,0.28098872480246223,0.0,5.4297338126079655,0.0,,,,,,,,,
45,1597.5,16,983,976,61.04406115078203,60.60936285164116,0.0,0.0,0.0,0.0,17,499,977,30.987778753041948,60.67146260866129,0.0,0.0,0.0,0.0,,,,,,,,,
