frame_no,timestamp,size_px-darkorange,position_px_x-darkorange,position_px_y-darkorange,rx-darkorange,ry-darkorange,vx-darkorange,vy-darkorange,ax-darkorange,ay-darkorange,size_px-green,position_px_x-green,position_px_y-green,rx-green,ry-green,vx-green,vy-green,ax-green,ay-green,size_px-lightorange,position_px_x-lightorange,position_px_y-lightorange,rx-lightorange,ry-lightorange,vx-lightorange,vy-lightorange,ax-lightorange,ay-lightorange
0,143.4,,,,,,,,,,,,,,,,,,,39,144,1017,8.942365010897877,63.15545288946625,,,,
1,143.4,,,,,,,,,,,,,,,,,,,75,579,437,,,,,,
2,259.7,,,,,,,,,,,,,,,,,,,50,883,920,,,,,,
3,280.8,,,,,,,,,,,,,,,,,,,8,440,429,27.32389308885462,26.640795761633257,,,,
77,2734.1,,,,,,,,,,14,389,1037,24.15680548082829,64.39744802986873,,,,,,,,,,,,,
78,2770.8,,,,,,,,,,18,397,1010,24.653603536989284,62.720754590325384,,,,,,,,,,,,,
79,2805.8,,,,,,,,,,18,405,975,25.150401593150278,60.54726309462104,,,,,,,,,,,,,
80,2842.2,,,,,,,,,,18,414,940,25.709299406331393,58.37377159891669,14.345880573338349,-59.581758332578524,-0.2916810547724113,-71.3889381555086,,,,,,,,,
81,2877.9,,,,,,,,,,18,422,905,26.206097462492387,56.20028010321235,14.412015659939659,-61.80281722306353,-1.5635096432591051,-17.193323948675296,,,,,,,,,
82,2913.8,,,,,,,,,,18,429,870,26.640795761633257,54.026788607508,14.351871800136502,-61.464312405823556,10.220848067860654,-20.176826597378057,,,,,,,,,
83,2946.2,,,,,,,,,,18,438,834,27.199693574814372,51.791197354783534,14.088851901653587,-61.375979771346024,-4.65117801608831,36.88467971767189,,,,,,,,,
84,2981.9,,,,,,,,,,18,446,800,27.696491630975366,49.67980561609931,14.345880573338349,-60.96751392901099,0.2916810547724113,33.25684883430093,,,,,,,,,
85,3018.1,,,,,,,,,,18,454,765,28.19328968713636,47.50631412039497,14.363959380129687,-60.66856450909263,-9.989063216601144,35.435654914366225,,,,,,,,,
86,3053.9,,,,,,,,,,18,462,731,28.69008774329735,45.39492238171075,-17.38954951897192,-104.83667613115362,-579.9059514291379,-843.9542500019337,,,,,,,,,
87,3090.0,31,801,941,49.74190537311944,58.43587135593682,,,,,18,471,697,29.24898555647847,43.28353064302652,-54.158459886034066,-155.1136029550074,-1267.717036454818,-1775.0901333115721,,,,,,,,,
88,3125.9,31,589,804,36.57675688485312,49.92820464417981,,,,,18,478,663,29.68368385561934,41.172138904342304,-90.62431464705082,-207.91821957065272,-1937.845334319212,-2767.3402015110237,,,,,,,,,
89,3158.2,16,483,798,29.99418264071996,49.555606102059066,,,,,32,382,481,23.72210718168742,29.86998312667971,,,,,,,,,,,,,
90,3194.3,15,398,820,24.71570329400941,50.921800756501796,-187.882874354603,-18.004991424378662,998.3036770590187,1036.200795123644,33,269,281,16.704834638413395,17.450031722654884,,,,,,,,,,,,,
91,3230.0,15,316,842,19.623523218359228,52.287995410944525,-148.00946960123397,29.845794474212447,285.221920658468,137.89232034164976,30,157,73,9.74966185215949,4.533282262469062,,,,,,,,,,,,,
92,3265.8,15,241,865,14.966041441849917,53.71628982240738,-136.6448770432708,37.68618468045523,56.16845210369738,-18.250550837350303,,,,,,,,,,,,,,,,,,
93,3302.3,14,165,886,10.246459908320483,55.02038471982999,,,,,,,,,,,,,,,,,,,,,,
94,3338.2,15,85,907,5.278479346710552,56.32447961725259,,,,,,,,,,,,,,,,,,,,,,
95,3374.1,15,8,929,0.4967980561609931,57.69067427169533,,,,,,,,,,,,,,,,,,,,,,
104,3690.4,,,,,,,,,,16,2,643,0.12419951404024827,39.930143763939824,,,,,,,,,,,,,
105,3726.0,,,,,,,,,,16,35,722,2.173491495704345,44.83602456852963,,,,,,,,,,,,,
106,3762.2,,,,,,,,,,16,70,803,4.34698299140869,49.866104887159686,,,,,,,,,,,,,
107,3798.6,,,,,,,,,,17,105,879,6.5204744871130345,54.58568642068912,74.38928982411483,115.05469936771664,282.32891542266697,-376.9674466675979,,,,,,,,,
108,3830.9,,,,,,,,,,19,143,954,8.880265253877752,59.24316819719843,,,,,,,,,,,,,
109,3869.9,,,,,,,,,,19,187,1019,11.612654562763215,63.279652403506496,,,,,,,,,,,,,
110,3901.9,,,,,,,,,,16,253,1038,15.711238526091407,64.45954778688886,,,,,,,,,,,,,
117,4150.6,11,181,1037,11.24005602064247,64.39744802986873,,,,,,,,,,,,,,,,,,,,,,
118,4186.2,16,187,1009,11.612654562763215,62.658654833305256,,,,,,,,,,,,,,,,,,,,,,
119,4221.8,16,192,970,11.923153347863835,60.23676430952042,,,,,,,,,,,,,,,,,,,,,,
120,4258.2,16,198,931,12.29575188998458,57.81487378573557,10.26583618362717,-65.75088349267641,8.448629789556719,-85.02867906724549,,,,,,,,,,,,,,,,,,
121,4293.9,16,205,892,12.730450189125449,55.39298326195073,10.545374200063186,-68.84697228331599,3.0934953750736858,-25.716633269552872,,,,,,,,,,,,,,,,,,
122,4330.4,15,210,853,13.040948974226069,52.97109273816589,11.16688996950673,-68.89823628427168,16.09783725333841,-36.74370425494826,,,,,,,,,,,,,,,,,,
123,4362.6,15,216,813,13.413547516346814,50.487102457360926,11.129455755681882,-68.65294709416013,8.095806456701993,29.43359091621685,,,,,,,,,,,,,,,,,,
124,4398.3,14,223,774,13.848245815487683,48.06521193357609,10.824130756525935,-68.24998136572195,2.2466685418371313,37.153240886296814,,,,,,,,,,,,,,,,,,
125,4433.9,14,230,735,14.282944114628553,45.64332140979124,11.196823712286887,-68.25911180828973,-15.519407441161439,49.093935674889174,,,,,,,,,,,,,,,,,,
126,4470.0,14,236,697,14.655542656749297,43.28353064302652,11.119494701138482,-67.07964434029212,-8.28130095471684,-0.13558805089107404,,,,,,,,,,,,,,,,,,
127,4506.1,15,242,659,15.028141198870042,40.923739876261806,10.839656443530762,-66.53485291420577,-1.9586224007456652,-5.332675923102663,,,,,,,,,,,,,,,,,,
128,4541.8,15,248,621,15.400739740990787,38.56394910949709,,,,,,,,,,,,,,,,,,,,,,
129,4574.6,16,254,584,15.773338283111531,36.2662580997525,,,,,,,,,,,,,,,,,,,,,,
130,4610.2,16,260,547,16.145936825232276,33.9685670900079,,,,,,,,,,,,,,,,,,,,,,
